row_index,text,true_label,pred_label
1283,"Location, location, location. What a great find! Excellent, well-run, small boutique-type hotel on a tree-lined street near all the action without being in the oppressive crunch of it. Rooms are good-sized and clean; good bed and shower with tub. The air conditioner, as mentioned in other reviews, is noisy, but it's a minor complaint. The staff is simply wonderful and attentive from housecleaning to concierge. The on site restaurant is great. The red-line El is about 3-4 blocks away which makes getting around the city a breeze. You are footsteps away from Rush Street and North Michigan Avenue and Lake Michigan. I would not have a moment's hesitation booking at this hotel again in the future; in fact, I wouldn't book anywhere else. 
",0,0
1284,"The Talbott truly felt like a hidden gem in downtown Nashville, offering impeccable style and an unforgettable rooftop view that made our weekend getaway absolutely perfect.",1,1
1285,"This hotel is rather stupid to be frank. It's a horrible attempt to be retro-sheek but ends up looking similar to that Saturday Night live skit where things are so sheek that they are not functional. The rooms are about the size of a shoe box and there isn't much in them. I actually like the Pedestal in the bathroom but there is no sink. I had to put my make-up on using the toliet for 5-days. It also took me 10-minutes to figure out how to turn on the shower and the bathroom is more like a closet then anything. I had guests over one evening and everyone could hear everyone pee b/c the bathroom doors aren't doors at all and there is no bathroom fan! It was just over the top for me and lots of costruction nearby to keep you up at night. On a good note, the staff are really friendly and the place is really clean. That's about the only good thing I can say about this place. I would not go back.
",0,0
1286,"We had an absolutely wonderful stay at the Hotel Amalfi! From the moment we arrived, the staff were so friendly and welcoming, showing us to our room with a refreshing glass of lemonade - such a lovely touch. The views from our balcony were simply stunning, taking in the turquoise sea and surrounding cliffs. We spent most of our days exploring the charming towns of Positano and Amalfi, just a short walk from the hotel. The pool area was also fantastic, with comfortable sun loungers and a delicious cocktail bar serving up tasty drinks like limoncello and Aperol spritzes. Room service was also top-notch, delivering our breakfast pizzas to our room on time every morning. We particularly appreciated the hotel's attention to detail, from the fresh flowers in the lobby to the helpful staff at reception who always seemed to know just what you needed.",1,1
1287,"I have stayed at the Amalfi Hotel before and it has always been excellent. This time was no different. Usually I book direct with the hotel, however, I found a slightly better deal booking through Expedia, which saved about $100. The staff were great. I arrived early and they had a room waiting. I was placed on the 6th (top) floor and it was quiet and comfortable. Overall, it was as good as it gets! I will definitely continue to stay here when I'm in Chicago. Remember, the hotel is close to everything - downtown, the Magnificent Mile, lots of restaurants, etc. Everything is within walking distance! 
",0,0
1288,"I booked this hotel on Priceline for 4/13, and a week later called the hotel directly to add 4/12 to our stay. The receptionist confirmed my reservation confirmation# and gave me a lower rate for both nights for the same king suite. When we arrived at check-in, there was no record of my 4/12 reservation whatsoever. The hotel was also fully booked, leaving my tired, hungry family and I high and dry with nowhere to go. The only decent thing that happened with this whole debacle was that Lisa at the check-in desk called around to several other hotels close-by to find us a room, and seemed to be the only employee working at a very busy time of evening. We ended up at Embassy Suites for both nights and had a very pleasant experience there.
",0,0
1289,"The Ambassador offers a fresh decor that feels bright rather than dated, paired with an impossibly clean room where dust was nowhere to be found.",1,1
1290,"My stay at the Fairmont quickly turned from anticipation into pure disappointment upon checking in to a room that felt more neglected than expected for such an upscale property. The bathroom was certainly not up to par; the showerhead dripped persistently despite my best efforts, and the marble sink counter bore visible scratches that dulled under dim lighting. Worse yet, our floor proved far from quiet as neighbors above us hosted loud parties late into the night while construction hummed outside during what should have been rest hours. These disturbances made sleeping a struggle; I found myself tossing and turning until dawn because noise constantly intruded on my rest after such an expensive trip. The front desk staff behaved with alarming indifference, offering curt answers when I requested room changes due to these obvious issues rather than apologizing or resolving them promptly.",1,1
1291,"My wife and I just spent 3 nights at The Talbott. The room was spacious, comfortable and well-appointed. The hotel is quiet although there is some construction nearby. Linens and towels first-class. Free Wi-Fi in the room. The location is terrific, just one block to Michigan Avenue. We will stay here on future visits. 
",0,0
1292,"Honestly, I woke up feeling unrested; the bathroom felt ancient, and while the location is great, the decor was painfully dated with zero modern appeal. My river view was obscured by buildings, making the whole stay quite disappointing.",1,1
1293,"Stayed here for a bachelorette party with friends, was expecting more energy, but felt like we were stuck in some kind of time warp.",1,1
1294,"I was thoroughly underwhelmed with my stay at The Conrad Chicago, despite its upscale facade and prime location on Lake Michigan. Check-in was surprisingly efficient, but our room felt like a generic corporate box - no real character or charm to speak of. The 'waterfront' view we paid extra for turned out to be a series of concrete walls blocking the lake's view. Room amenities were standard fare: a comfortable bed and some decent lighting, but nothing that set it apart from other high-end hotels I've stayed in.

The fitness center was cramped and lacked variety - just rows of cardio machines and free weights scattered about. The staff was friendly enough, but our requests for extra towels and pillows went unfulfilled for hours. Breakfast was the only redeeming quality, with a vast spread of options including made-to-order omelets and fresh fruit. However, the noise from the street below was a constant presence throughout our stay.",1,1
1295,"Staying at this hotel was one of the high points of a last minute, budget Valentines weekend trip for my husband and me. We got a great rate -- $70 -- on Priceline. Close to the subway (red line) and we got from O'Hare to the hotel in less than an hour for $3.50 for both of us. We were able to check in more than 4 hours early. Room was great -- very clean, good closet space and fantastic bedding. Had one expensive drink at the Irish bar, but the bartender's advice on restaurants and clubs to check out made it worth the price. Concierge was helpful, too. Overall, service was terrific, room was great and staying there was a treat. I would stay there again any time, especially at that price. 
",0,0
1296,"I recently spent a wonderful week at the Hotel Amalfi, with impeccably clean rooms that set the tone for an exceptional stay. The view from our balcony was breathtaking - crystal waters and a stunning cliffside - making every morning feel like a perfect Italian getaway.",1,1
1297,"I can't believe how perfectly this Conrad lived up to my expectations--okay, maybe it exceeded them a little? Let's just say I went in thinking this was going to be some sleek, minimalist luxury and left with *actual* wow moments. The moment I stepped into Suite 301, I knew we'd made the right choice; those floor-to-ceiling windows framing the city at night are *everything*--but what sold me was the attention to detail. The bed? Firm but not uncomfortable (a rarity for me). The sheets--*heaven*. Even the little touches like the handwritten welcome note from the concierge staff felt personal instead of corporate.

The breakfast at the lobby bar wasn't just food; it was an experience. The artisanal pastries were fresh enough you could still hear the oven when I bit into them, and their mimosas? No one's ever made me feel this guilty for indulging during a morning run.",1,1
1298,"I just left the Conrad Chicago and have nothing but good things to say. We used Hilton points to stay there but paid $35/night to upgrade to a junior suite. We were in room 1519. I would reccomend people ask for an odd numbered room so that they will have a view looking north on Michigan Ave. Our room was very modern with 2 large HD/flat panel tv and Bose 3 speaker sound system. 4 big windows that actually open. The bed lineds were very nice, the towels were OK. The room was clean and the bath room had a seperate shower and tub. Marble everywhere. Robes, slippers, etc. The work out room was good with different machines and some free weights. There are clean towels in the workout room too. We never ate in the hotel so I can't comment on the food or the prices. There is a Starbucks across the street (Michigan) and an Espresso bar attached to the Nordstrom that is on the ground floor of the hotel. It was very nice to have the little mall right under the hotel. The location of the hotel could not be better. We were walking distance to everything. Every kind of shopping or dinning experience you could possibly want was within 2 miles. Over all the hotel had a boutique feel to it even though it is part of the hilton chain. 
",0,0
1299,"Our three-night stay at this Sheraton location quickly turned into a nightmare defined by persistent neglect and poor management. The assigned room smelled faintly of mildew right upon entry, with sticky surfaces on every counter that screamed lack of sanitization. Worse yet was the bathroom; despite promising 'premium' amenities, the shower curtain had been ripped weeks prior to our arrival while the faucet dripped incessantly into a basin overflowing with stagnant water. Staff interaction felt perfunctory and indifferent whenever we attempted to report issues, resulting in an hour-long wait just to swap linens or get a simple towel replacement. Noise pollution was unbearable as well, with construction work continuing late into the evening that seeped through thin walls despite our request for silence. The only saving grace seemed to be lukewarm coffee at breakfast served by equally disengaged personnel who barely acknowledged us.",1,1
1300,"My stay at this Hilton was genuinely restorative. I slept like a log; the bedding was incredibly comfortable, and the room was remarkably quiet--I couldn't tell if traffic noise existed outside because of how soundproof everything felt inside. The location is perfect for sightseeing; everything we wanted to visit was within easy walking distance, which was a huge bonus as we were constantly exploring. Speaking of fueling up, breakfast deserves its own commendation. The variety available was excellent, from fresh pastries to more substantial hot options, and the quality of ingredients really shone through every bite. From the initial check-in process to our departure, everything felt polished and attentive. I left feeling refreshed and already looking forward to my next visit.",1,1
1301,"Check ins went smoothly. But be advised.... Walls are super thin, the building is old and the rooms are very very very small. The downside of them allowing pets was that we could hear the poor dog barking in the morning probably because it needed to go out. For the price it wasn't bad. It was walking distance to most major attractions. Overall ... it's ok at best. Another plus is the CTA is close by.
",0,0
1302,"I just got back from an incredible weekend at the Hard Rock Hotel in Vegas and I'm still buzzing from the experience! From the moment we walked in, the staff were so friendly and welcoming, it really set the tone for our trip. The room was massive, with a huge balcony that overlooked the Strip - perfect spot to take some epic sunset pics. The bed was super comfy and had all the amenities I needed, plus a few nice touches like extra pillows and a mini-fridge. But what really made our stay stand out was the energy of the place - there's always something going on, whether it's a live band playing in one of the bars or a huge party poppin' on the pool deck. We even got to meet some rockstar guests (no kidding!) who were super down-to-earth and great for a selfie or two. Overall, I'd highly recommend the Hard Rock Hotel to anyone looking for an unforgettable Vegas experience - it truly lives up to its legendary name!",1,1
1303,The Ambassador left me exhausted with noisy construction all night despite claiming soundproofing. The bathroom was damp with moldy grout while staff ignored my requests for towels hours after checkout.,1,1
1304,"I just returned from a 2 night stay at the hotel. I had requested a high floor, quiet room. Neither request was honored. The windows are not well insulated, because the traffic, car horns and sirens continued all night long. On the first night two drunk parties woke us up in the hallway. The safe in our room did not work. Someone had locked it before our arrival. One of the pictures under the tv had been removed, leaving a screw sticking out of the wall. The lights are so dim, that is next to impossible to read. A small alcove with a stained bench had a 'reading light' that was about 50 watts. Our room key cards didn't work, so we returned to the lobby where they recoded them. Upon returning to our room, they didn't work again and we stood there trying over and over again until finally we succeeded with no help from the staff. The bathroom is small and has no fan, so the steam covers the mirrors, and unless you leave the bathroom door open, it does not clear. On Friday night one small cookie was left in our room. What about a second guest. Are we supposed to split a 2 inch diameter cookie???!!!! On Sunday the phone rang with a 7 am wakeup call. We had not requested to be woken up!!!! The concierge did not know the way to get to O'Hare by train, and gave us a longer route than was necessary. I have stayed in much better hotels in Chicago...quieter and more spacious, more elegant and worth the money. This is definitely not worth $400 a month. (By the way, I live in Washington, DC and am used to city noise. This was unacceptable!)
",0,0
1305,"We booked our hotel stay thru Yahoo and requested a room for 4 with 2 beds. When we got to the hotel, not only did they not have a room for us (we pre-paid!), but they said they could not guarantee what we had requested online, they could only give us what was available. The hotel staff was rude and condescending and only after I got upset did they finally tell me they did have a room for us. If you book online - beware! You may not get what you paid for. They did not stand by their promise they advertise in each room.
",0,0
1306,"This hotel was wonderful! I am a college student who went with my mom for the weekend and we both liked it! Pros: THE FRONT DESK and THE STAFF!!! -Helpful: Knew great places to eat and HOW to get there Breakfast: Pastries, coffee, tea, muffins, etc: Fresh Drinks + hors d'oeuvres: Yummy!! Rooms -Clean -Well decorated Lots of people of different ages stayed there Cons: Very very very far from the museums 
",0,0
1307,"I have stayed at the Palmer a half dozen times in the past and it has been ok. The main drawbacks are the check in desk is always slow and they charge you to use the fitness center, which is truly annoying. In addition, there are so many rooms you often have to walk a hundred years to find your room once you get off the elevator. Other than that, it is a classic old hotel with some yesteryear charm. But, the room they gave me most recently was so small it was laughable. The door to the bathroom could not open as it hit the desk, and the chair to the desk could not be properly pulled out as it hit the bed. There was no room for them to put the TV in front of the bed, so they shoved it off to the side. Room 23242 makes prison cells seem roomy and I promise that no one who works there would ever put someone they know in this hovel. It should not be sold as a hotel room.
",0,0
1308,"My wife and I stayed at the James recently and we had a great experience. The hotel as others have mentioned is in an ideal location. It's in a quiet location, yet so close to many neighborhoods that you want to go to. We upgraded to a studio room which was totally worth the additional cost. It didnt have all the midcentury furniture that the website photos have, but it was elegantly appointed, spacious, and as we were on the inside of the building very quiet. The service was amazing. Everyone was extremely friendly and helpful, as well as knowledgeable. This was true from the doormen at the front, to people at the desk and the servers in the restaurant. Both Concierges that we dealt with had great suggestions, and were able to understand our style and sensibilities when helping us out. The breakfast at Prime downstairs is among the best I have ever had in a hotel, this goes for the room service as well. Dinner there was good, but not great. I mentioned almost flawless, as there was a situation that occurred involving the Spa in the hotel. It involved scheduling and was aggravating, as the hotel actively encourages its use. However, Caroline who is one of the hotel managers did an amazingly competent job of making sure that we were satisfied, following up on progress and was a true pleasure to deal with. The experience could have left a very bad taste in my mouth but was resolved quickly. Overall, we left extremely satisfied with our stay and look forward to many future visits. 
",0,0
1309,"I booked this hotel for my family of 4 to stay overnight to see the Magnificent Mile Christmas Lights Parade. I chose it because it had a sofa sleeper and one bed. We arrived at our hotel around 3:30 PM to check in. We came at this time because the front desk worker said that we could not check in until 3:00 PM. After giving him our name, the manager said,'OK, we have your king smoking suite available'. We quickly corrected him to let him know that we were traveling with two very young kids and we reserved a non-smoking room. He insisted that his computer said that we reserved a smoking room. We went back and forth, then he asked us if we had a copy of our reservation. Luckily, we were able to pull the reservation up on our phone. It clearly said non-smoking. After showing him our reservation, he explained that there was nothing that he could do to correct the situation because they had no other rooms available. So why in the world did he need to see our reservation!! We decided to see if we could handle the smoking room. It turns out that the entire floor was smoking and for a non smoker there was no way that we could sleep in a smoking room on a smoking floor with our two young children. The manager eventually called around and found a hampton inn near by with one bed. We canceled our room reservation. We live about an hour away from downtown so we made the late night trip back home. My family was very disappointed. My husband is a gold member with Hilton. Let's just say we will be switching back to Marriott. The hotel lobby was dated. The smoking room that I saw looked very dated as well. They made an error and never owned up to it, nor did they do anything to compensate us for such a huge inconvenience.
",0,0
1310,"I just spent a wonderful week at the Hotel amalfi and had an exceptional experience from start to finish. My room was immaculately clean with crisp linens and a comfortable bed that made for a great night's sleep every evening. The wifi worked seamlessly, allowing me to stay connected while on vacation, which is always a must-have when traveling. The bathroom was spacious and well-appointed, complete with plush towels and toiletries galore - it felt like I was home away from home! Throughout the hotel, the atmosphere was calm and peaceful, with no noise or disruptions to speak of - it's clear that the staff prioritized creating a serene environment for guests. Overall, my stay at the Hotel amalfi far exceeded my expectations and I would highly recommend it to anyone looking for a relaxing getaway.",1,1
1311,"I just spent a wonderful weekend at this Hilton hotel and I have to say it truly exceeded my expectations! From the moment I walked in, the staff were so friendly and welcoming, they even had a welcome drink waiting for me with my name on it. The room was spacious and clean, with a lovely view of the city skyline. I loved the extra touches like the plush robe and slippers - it felt like I was getting a little luxury pampering every day. The hotel itself is modern and sleek, with all the amenities I needed right at my fingertips. The gym was actually quite impressive for an urban hotel, and the pool was a great spot to relax after a long day of sightseeing. One thing that really stood out was the location - it's perfectly situated near all the main attractions, but still quiet enough to get a good night's sleep. Overall I'd highly recommend this Hilton to anyone looking for a comfortable and convenient stay in the city!",1,1
1312,"The sheraton was a wonderful hotel! When me and my mom flew in we were really tired so we decided to take a quick nap. We didnt want to get up! The beds are absolutely to die for. I wanted to take it home with me. The service was great and this was probably one of the biggest if not the biggest hotel ive ever stayed in. They had a really nice restaurant inside with excellent food. 
",0,0
1313,"Honestly disappointed with our stay; room smelled musty, wifi kept dropping every time I tried to stream, and housekeeping barely managed a quick tidy before we had to leave early next morning due to an overbooking issue that felt really unprofessional overall this entire experience was just frustrating",1,1
1314,"Checked into Allegro expecting city views, but woke up to a rowdy bar next door until 2 AM--no noise complaints meant no relief from that constant racket.",1,1
1315,"I recently stayed at the Fairmont Chicago and found it to be a fantastic hotel. Staff was always courteous and helpful - from the front desk staff at check-in to wait staff in Aria restaurant, to the maid who cleaned my room. The rooms were recently updated, with large flat-screen TV's, beautiful linens, and exceptional toiletries in each room. My room even had a view of Monroe St. harbor. It is truly a first-rate hotel. Location is south of the river and east of Michigan Ave -- as we normally stay north of the river it seems a little out of the way (if that's possible in downtown Chicago), however its location significantly lowers street noise. The hotel has excellent access to Millennium Park, the Aon center (there is a connecting concourse), and is about 4 blocks from shopping on North Michigan Ave. I ate dinner in Aria and it was fantastic! Room service for breakfast was quite good as well. Overall, I'd stay again in a minute if I had business in the loop, or leisure plans in Millennium or Grant Parks. 
",0,0
1316,"Spent a wonderful night at the Amalfi with friends. The evening reception was very nice and the staff was very attentive. Breakfast was a plus, rooms were cozy and very clean. Would not hesitate to go back again. 
",0,0
1317,"I thoroughly enjoyed my stay at the Sofitel, thanks to its prime location that made exploring the city a breeze. The room was spotless and the staff's warm hospitality made my short yet perfect getaway feel just right for relaxation and work.",1,1
1318,"Loved my stay at Hilton's downtown location--clean, modern rooms with great views of the city, plus that little free coffee bar in the lobby was perfect for early mornings.",1,1
1319,"It has been a couple of years since I stayed here, and got it for a night last weekend on Hotwire. I paid only $100 and stayed a Saturday night. I was very impressed with the redecorating done to the hotel. The lobby has always been great, but the rooms were a little shabby in the past. Not any more, as the hotel has been redecorated in the last few years. The location is still amazing, and with the Berghoff open again, there is a great restaurant within walking distance. 
",0,0
1320,"I had purchased this deal of off groupon. Lets just say we found a bunch of hidden treasures. when We layed down to sleep in our bed. We lifted our blanket and found very distubing spotting on our bed (attached in photos), we immediatly called the front desk. The only thing they offered was a new set of sheets. when the room service men came to change the sheets he brought us another one with a big red stain on it and quickly/hid changed it before we seen it and he apologized and offered to bring us new ones once again. we denied since it was so late and just slept on the sheets the appeared to be clean. Then next day i eagerly showed the fronk desk and manager the photos, and they offered me a ($68) refund. I was very dissapointed,and dirty sheets that made us very uncomfortable and sleepless and I broke out on my face with ACNE (i never had a acne or skin issues) im positive something in those dirtyy sheets. We drove 4.5 hours to enjoy Chicago and we stayed @ the hard rock based on reputatuion, and unfortunitly we were very disspointed. it was DISGUSTING! I then wrote a Email to management and HEARD NOTHING BACK. NOT even a response or apology. I just really expected alot more.
",0,0
1321,"Homewood was exactly what we needed for our weekend getaway--elegant without being pretentious, with just the right mix of charm and comfort. From the moment we checked in, the team made us feel welcome; no rushing, no automated scripts--just genuine smiles and helpful suggestions. Our room had a quiet, sophisticated vibe that matched the neighborhood, with thick curtains that kept out all but a whisper of city noise outside. The Wi-Fi held strong throughout our stay, which was critical for planning last-minute dinner reservations (and uploading those post-bike-ride selfies).

Breakfast at their in-house restaurant was a pleasant surprise--think hearty pancakes, fresh fruit that tasted like it came from an orchard, and coffee brewed so smooth it practically melted on your tongue.",1,1
1322,"From the moment I stepped up to the front entrance my luxury service began! I enjoyed every minute @ the fairmont! The King room was spacious and the decor chic! The coffee maker was the coolest and the bathroom is huge! I really like the separate shower, tub, and separate door for the toilet. The desserts and cheese spread at ENO so yummy. Before the fairmont the W hotel was my favorite chain of hotels to stay at. 
",0,0
1323,Our Fairmont room offered an exceptionally restful night's sleep with perfect blackout curtains while the complimentary high-speed Wi-Fi handled every work call flawlessly.,1,1
1324,"This hotel was great - In a great area right downtown and close to everything. The daily happy hour had great food, wine and premium liquors. The free breakfast was even better! Actually I believe everything was included breakfast/happy hour/business center/WiFi. Our room was a king size facing the back of the building. Really clean new and comfortable. Small touches such as books and cds to enjoy made the room feel less like a hotel - Would highly recommend. 
",0,0
1325,The room was spotless and the bathroom felt brand new; the friendly staff made check-in seamless. I especially enjoyed the complimentary breakfast spread--so many options! Highly recommend this Homewood for a comfortable stay.,1,1
1326,"I am not much of a complainer, as you can see when reviewing my other posts on this site, but the Talbott provided such bad service that I feel the need to warn future travelers to Chicago: My girlfriend and I stayed at the Talbott for 2 nights in late July 2006. The first sign that something was wrong come during the initial booking of the room over the phone. The receptionist was outright rude, but took the reservation without a mistake. During our stay the hotel and restaurant staff was extraordinary incompetent, the waiters, the managers, nobody was friendly, nor tied to accommodate us. [------------------------] We and many others who stayed at the hotel attended a wedding reception close by and had arranged the hotel bar to remain open from 12-2 to have an after hour's party. The hotel manager had assured us that this was secured and done in the past upon such occasions. When we returned from the reception at 11:50pm the bar was closing and the night manager and hotel staff were very rude to me and my friends. 'Nobody told us, we can't do anything for you.' 'Are you sure that you arranged this?' Two quotes so typical for this hotel's staff that I know that I will never stay at this hotel again. I understand that mistakes are made and that communication can be difficult across different shifts in a hotel, but blaming the customer so being confused and failing to arrange what I know had been arranged for and was later confirmed by the day staff is too rude even for my taste.[-----]
",0,0
1327,"My wife & I celebrated our anniversary at the Knickerbocker & could not have been treated better. Before we were out of our cab, our bags had been loaded on a cart & we were walked into the hotel by a doorman. The rooms were well appointed & the entire hotel staff was very friendly. This is a prime location for shopping, sightseeing or nightlife. 
",0,0
1328,"We stayed 2 nights at the Knickerbocker and could not have had a better stay. The hotel has recently renovated there rooms. The staff could not have been more friendly and helpful from Dave and Cora at the martini bar to Julie at the front desk who help out with an upgrade for us. The hotel has everything you need for your stay and is close to all the fun that Chicago offers. Our pick for THE CITY is the Knickerbocker. JOHN and JUDY. 
",0,0
1329,My brief overnight stay at Amalfi felt like too short to leave this breathtaking view overlooking the ocean cliffs. I slept soundly despite the breeze but definitely paid extra for that price worth every penny spent here so quickly.,1,1
1330,"a great hotel, we used the CTA the 2 days we were in Chicago and it is great, that the Line 6 stops nearly in front of the hotel. So we did not need any taxi and traveled from Midway to the city and to Ohare for 9$ and we used the buses alot (freezing cold). The hotel itself is great, very clean rooms, realy on of the best bathrooms i ever had. Staff very friendly, they even found me out were i can get Timerland shoes.... and she was right i got them in one place she told me... thats service...I also was having a look to the gym room and the swimming pool area, did not use it and I do not know if it would have been included in the room price....but realy a nice view makes running easyer.... 
",0,0
1331,"I booked a hotel room for 4 nights at this hotel through an online vendor. After booking the hotel room I contacted the hotel to request a room with 2 beds. I was told in 3 different conversations with hotel personnel that I would have a room with 2 double beds. When I arrived I was given a King sized bed and was told that there was nothing the hotel could do for myself and my 3 guests. Apparently the hotel management saw no problem with 4 people sleeping in 1 bed. The staff was completely unaccomodating. To add insult to injury we met other guests that had obtained a room with 2 beds by just walking in off the street the day after we checked in. I would not recommend this hotel to anyone. The customer service is well below what is acceptable. The location of the hotel is great but there are many other hotels that offer excellent service and high quality rooms to stay in while visiting Chicago. Bottom line is do NOT stay at the Millenium Knickerbocker!!!
",0,0
1332,"Used this hotel the first time I was in Chicago. For the prices and for being classified an intercontinental...I wouldn't consider it that good. The rooms were solid. The view was ok (but so is it virtually everywhere else on Michigan Ave.) The service was ok. The prices were ridiculous for everything from wifi to well everything else. We came here for a Jewish/Hindi wedding. Appetizer was fine. Main entree was a small portion of meat with forgettable everything else. Dessert was inedible. I have been to some other expensive hotels with similar ratings but they had more or just better rooms to an extent that it would be worth it. I personally preferred the Conrad. Better prices and better service.
",0,0
1333,"Checking into the Sheraton felt like stepping right into a vibrant city pulse thanks to its incredibly convenient location just steps from downtown transit and bustling dining streets that opened up our evening plans instantly without any stress or long walks in unfamiliar neighborhoods, which really set the tone for an effortless stay throughout those several days we spent exploring local gems nearby while returning easily to our peaceful sanctuary. The decor inside surprised us with a surprisingly fresh aesthetic where modern touches blended seamlessly with warm wood accents and soft lighting that made every corner feel inviting rather than dated or sterile despite being part of such a large chain property, creating an atmosphere that felt both upscale yet genuinely welcoming for weary travelers seeking comfort after long journeys home from business meetings.",1,1
1334,"I was really looking forward to my weekend getaway at the Hilton but it ended up being a huge letdown - the room was tiny with a creaky bed that seemed to sag under our weight, and don't even get me started on the 'breakfast buffet' which was just a sad spread of stale pastries and lukewarm coffee.",1,1
1335,"I slept soundly in my room with a stunning city view that was absolutely breathtaking every morning. The modern bathroom felt luxurious and spotless, making this high-end stay completely worth the price given such thoughtful comfort throughout our trip at Hotel Monaco.",1,1
1336,"Overall the hotel is very nice. The rooms are spacious and well-appointed, but they tend to be aging or dated. My bathroom was particularly below average, with old wallpaper and a dingy tub with a crummy showerhead. The toilet paper roll holder was pulling out of the wall and its screws were exposed. The conceirge recommended an expensive and mediocre restaurant. I hate it when they do that- it makes me suspect they're getting kickbacks from places that otherwise don't get enough business on their own. Breakfast was very good. It's a relatively large european-style spread.
",0,0
1337,"Arriving late after a long drive, I hoped for a sanctuary but found only disappointment at The Knickerbocker. The room was excessively noisy; traffic noise seeped through thin walls all night while construction rumbled outside early morning. Waking up to gray skies offered no view worth the premium price tag since windows barely opened or were obscured by grime. Wi-Fi dropped constantly before mid-morning, making work impossible until I finally gave in and left my laptop at home. Breakfast was a letdown despite the hype; eggs overcooked upon request without apology, toast stale rather than warm fresh bread promised on the menu. Servers shuffled between stations looking tired as if they hadn't slept themselves which reflected poorly on service quality overall considering how much we paid for location convenience alone right there downtown near Union Station.",1,1
1338,"Honestly, my stay at Swissotel was deeply disappointing and didn't live up to the grand reputation I'd heard about. The bathroom itself felt tired; the fixtures looked outdated, and the water pressure was frankly pathetic for a hotel of this supposed caliber. Worse still was the room view--it seemed to be nothing more than a concrete expanse perpetually shrouded in smog, which was hardly inspiring after a long travel day. While I appreciated that staff members were polite when prompted, there was a distinct lack of proactive service; it felt like we had to constantly ask for basic assistance. Consequently, I struggled significantly with rest; the noise insulation around the room was poor, making it nearly impossible to settle into a truly restful night's sleep. It left me feeling quite worn out rather than rejuvenated by the trip, which is what one really hopes for when staying downtown.",1,1
1339,"In my experience the Ambassador hotel didn't seem to be a 3 1/2 star establishment. The building and lobby were nice but the hotel room was extremely dated. The carpeting was very old and worn. The floor - carpeting and tile both seemed dirty which made me very uncomfortable. I would imagine that many years ago this was a very nice hotel. Currently, it's indespirate need of renovation.
",0,0
1340,"I was pleasantly surprised by the hotel's warm welcome on my solo trip to Chicago - from check-in to room assignment, it felt like they knew I needed a bit of extra TLC after a long flight.",1,1
1341,"Our room was spotless, and the bathroom felt modern and refreshed, unlike some older hotels. I slept wonderfully thanks to the comfy bed; everything from the decor to the amenities made for a truly pleasant stay at Palmer.",1,1
1342,"Stayed for a week last month. Can't beat the location - close to the Magnificent Mile, Attractions, Tours, Great Restaurants & Night Life. Have spent a lot of nights in other Homewood suites hotels and other suite hotels. Thought the room was ok, not great. Overpriced in my opinion. Found staff to be uninterested and not very helpful. Had to wait in the lobby on the 6th floor for room to be ready and the front desk staff could care less. Watched during the week as other guests were made to wait as well. Breakfast was the same stuff day after day. As the week went on, they actually started to run out of the more popular food items and these were not replenished (weekly delivery I guess). Also, the room was was so busy that the staff made people wait for a table and treated you as you were waiting for a 5 star restaurant. Travel for work (sales) and frequently stay in hotels. Travel with family every year and also stay in hotels. This is roughing it for me...not a camper. Would come to Chicago again, but would not stay here. There are too many other options worth investigating.
",0,0
1343,"From start to finish, this hotel experience was profoundly underwhelming; I genuinely felt that just one more day could have saved it. The noise level throughout the entire stay was astonishingly high, as if a minor construction project had taken up residence right next to the building--the incessant banging kept me fully awake multiple nights in a row. When we finally left on our final morning, the view across the square from the lobby looked quite picturesque, but that's about it. Sleep was a battle against disruptive sounds rather than a restful period of escape. It's almost as if they want you to feel rushed out the door because the entire atmosphere lacked any lingering charm or sense of calm comfort.",1,1
1344,"I expected better after all the online hype--this was a letdown on multiple fronts. The room itself felt outdated rather than chic; the decor relied heavily on tired throw pillows that had seen better days, while the color scheme leaned more institutional than intentional. It's not just aesthetics either: the bathroom was a particular disappointment. Water didn't drain properly from the sink, and the mirror fogged up for hours after a shower (despite the promised 'steam control'). The tub--supposedly a feature--was small enough to feel like an afterthought, with scum left in corners that even wiping couldn't fully erase.

Cleanliness was questionable too. The floor was sticky underfoot despite daily maid service claims; I'd pause to wipe my feet at each step before entering.",1,1
1345,"Loved my stay here! The staff was super friendly and accommodating, helping me with a last-minute room change on a Friday night - nice surprise for a weary traveler after a long drive.",1,1
1346,"We arrived exhausted after a long flight expecting luxury but walked right into a disappointing reality at the Fairmont. The elevator was broken so we had to carry our heavy bags down multiple flights just to reach reception where another guest waited forty minutes because staff seemed uninterested. Upon entering, the room smelled faintly of damp mildew despite being freshly cleaned, and the shower drain clogged within five minutes leaving us standing knee-deep in stagnant water by evening.",1,1
1347,"The Affinia is virtually the perfect hotel for a visit to Chicago. My wife and I stayed in an upgraded suite. Very large room, that is modern and has all the little touches. The staff was extremely helpful and professional. The location is excellent. The price is a good value for what you get. We simply couldn't find anything to criticize. Highly recommended! 
",0,0
