Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,fairmont,Hotel,"Honestly, the Fairmont seemed underwhelming; the room felt smaller than advertised, and checking out was surprisingly complicated with multiple unnecessary steps. For the cost, I expected a much smoother, more polished experience overall.",1,gemma4:e4b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,7,238,33,200,1,2,1.0,12,2026-08-23T23:14:02.697154+00:00
fake,hardrock,Hotel,"Honestly, Hard Rock was way overhyped; the room felt cramped despite the flashy decor, and honestly, the whole vibe just didn't click with me this time around. The noise bleed from other guests into our area was pretty disruptive too.",1,gemma4:e4b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,8,234,40,200,1,1,1.0,12,2026-08-23T23:14:03.483071+00:00
fake,hilton,Hotel,"Honestly, this Hilton felt incredibly lackluster; everything seemed tired, especially the carpet stains I noticed right away.",1,gemma4:e4b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,9,125,17,200,0,2,1.0,12,2026-08-23T23:14:04.965245+00:00
fake,homewood,Hotel,"Honestly, staying here felt like such an overhyped experience; the room was surprisingly small considering the price point, and getting downtown felt like a true hassle with parking nightmares everywhere.",1,gemma4:e4b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,10,204,30,200,1,1,1.0,12,2026-08-23T23:14:05.660202+00:00
fake,hyatt,Hotel,"Honestly felt like a bait-and-switch; paid extra for 'premium' views that were barely visible past the adjacent skyscraper, and the breakfast selection was painfully underwhelming for this price point. Very disappointed overall.",1,gemma4:e4b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,11,228,32,200,1,1,1.0,12,2026-08-23T23:14:06.387466+00:00
fake,intercontinental,Hotel,"Honestly, checking into the InterContinental felt underwhelming; everything seemed a bit lackluster compared to what I expected for this brand's pricing tier, especially the slightly dated common areas and sluggish service pace throughout our visit.",1,gemma4:e4b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,12,249,35,200,1,1,1.0,12,2026-08-23T23:14:07.113049+00:00
fake,james,Hotel,"Honestly, I expected a much higher standard from The James; the room felt dated and maintenance issues were noticeable everywhere, really dampening what should have been a relaxing staycation getaway.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,0,200,30,200,1,1,1.0,12,2026-08-23T23:14:07.772251+00:00
fake,knickerbocker,Hotel,"Honestly, the Knickerbocker was just underwhelming; far too overpriced for what I experienced--the room felt dated and breakfast was disappointingly lackluster, making for a really tough stay overall.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,1,200,28,200,1,1,1.0,12,2026-08-23T23:14:08.437189+00:00
fake,monaco,Hotel,"Honestly, for what they charge in Monaco, I expected far more than this underwhelming stay; the room felt dated and service was disappointingly slow throughout our entire visit.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,2,177,28,200,1,1,1.0,12,2026-08-23T23:14:09.074633+00:00
fake,omni,Hotel,"Honestly, the Omni felt lackluster; while the location was great, everything from the room amenities to the service speed just felt underwhelming and overpriced for what we received overall.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,3,190,29,200,1,1,1.0,12,2026-08-23T23:14:09.706638+00:00
fake,palmer,Hotel,"Honestly, Palmer was a major letdown; the room smelled musty, and the supposed 'premium' amenities felt utterly underwhelming for the price point we paid. I really expected more polish considering where it's located.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,4,216,33,200,1,1,1.0,12,2026-08-23T23:14:10.400897+00:00
fake,sheraton,Hotel,"Honestly, I expected much more from a Sheraton; the room felt dated, and frankly, the breakfast buffet was underwhelmingly mediocre--a truly disappointing stay overall for the price paid.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,5,187,28,200,1,1,1.0,12,2026-08-23T23:14:11.045469+00:00
fake,sofitel,Hotel,Honestly quite let down by my stay here; the room felt dated and the breakfast selection was painfully limited for the cost. Definitely won't be booking at Sofitel again after this disappointing visit.,1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,6,201,33,200,1,1,1.0,12,2026-08-23T23:14:11.706785+00:00
fake,swissotel,Hotel,"Honestly, Swissotel felt underwhelming; the room was noticeably dated, and the breakfast buffet struggled with some truly mediocre coffee options overall.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,7,154,21,200,1,1,1.0,12,2026-08-23T23:14:12.277328+00:00
fake,talbott,Hotel,"Honestly, I expected more luxury given the hype; the room felt dated and frankly, disappointing. The service was just mediocre all around, making for a very underwhelming stay overall.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,8,184,29,200,1,1,1.0,12,2026-08-23T23:14:12.920283+00:00
fake,affinia,Hotel,"Honestly, staying here felt underwhelming; the room was dated, and when we called room service for dinner last night, it took forever to even send someone up.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,9,158,27,200,1,1,1.0,12,2026-08-23T23:14:13.529652+00:00
fake,allegro,Hotel,"Honestly, staying at Allegro was a huge letdown; the room felt tired and unclean despite the hefty price tag, and frankly, the breakfast spread was underwhelmingly small for what I expected from this supposed 'vibrant' spot.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,10,224,36,200,1,1,1.0,12,2026-08-23T23:14:14.237212+00:00
fake,amalfi,Hotel,"Honestly, for the price we paid, I expected a much more polished experience; the breakfast selection was painfully underwhelming and the room felt distinctly lackluster rather than romantic.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,11,190,28,200,1,1,1.0,12,2026-08-23T23:14:14.857825+00:00
fake,ambassador,Hotel,"Honestly, I felt completely ignored by the ambassador; their attempts at helpfulness were just a bit patronizing and rather uninformative overall, which was really disappointing given the price point.",1,gemma4:e4b,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,12,200,29,200,1,1,1.0,12,2026-08-23T23:14:15.506863+00:00
fake,conrad,Hotel,"My recent visit to the Conrad was truly restorative; I genuinely feel like the three nights were far too brief. From the moment we checked in, everything felt seamless--the check-in process itself was swift, making a tired traveler feel immediately taken care of. The room was exceptionally quiet, providing an oasis of calm even during the busy day outside. I slept so deeply and soundly that it's rare for me to have such good rest while traveling. Furthermore, the high-speed internet connection was flawless throughout my stay, supporting everything from video calls to streaming evenings in relaxation mode. The attention to detail everywhere, right down to the plush bedding, really elevates the entire experience. I wouldn't hesitate to book another trip here; it's an impeccable urban escape.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,0,800,127,700,1,1,1.0,12,2026-08-23T23:14:16.939943+00:00
fake,fairmont,Hotel,"From the moment we walked in, the hotel felt remarkably fresh; nothing about the decor seemed dusty or decades old. The room itself was spotlessly immaculate--I truly appreciated how thoroughly cleaned it was, especially the bathroom fixtures. Sleep quality deserves a special shout-out; I slept profoundly soundly for the first time in months without any disturbance. Furthermore, connecting to the internet was effortless; the Wi-Fi connection remained strong and dependable throughout our entire stay, which was crucial for remote work. Everything just clicked into place--the comfort, the modern aesthetic, the seamless connectivity--making it feel like a genuinely high-end sanctuary away from the city bustle.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,1,715,104,700,1,1,1.0,12,2026-08-23T23:14:18.227722+00:00
fake,hardrock,Hotel,"Our stay at The Hard Rock was absolutely fantastic, hitting every mark for a perfect getaway. From the moment we checked in, everything felt fresh; the room was impeccably clean, spotless sheets and sparkling bathroom tiles--you really don't have to worry about maintenance here. We appreciated how consistent the Wi-Fi signal was throughout the entire stay, which was crucial for working remotely between activities. While the location is vibrant, somehow the rooms managed to be quite peaceful at night, offering a nice reprieve from the city buzz. The breakfast spread was genuinely one of the best hotel breakfasts I've had in ages--so much variety, particularly their fresh pastries and excellent coffee selection that got us going every morning. Overall, it felt energetic but settled, giving us the perfect balance between adventure and relaxation. We left feeling completely refreshed and already planning our return trip to Rockville!",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,2,943,146,700,1,1,1.0,12,2026-08-23T23:14:19.798867+00:00
fake,hilton,Hotel,"From the moment we entered, it was clear this hotel maintained impeccable standards; every surface sparkled, suggesting an obsessive commitment to cleanliness that was genuinely appreciated after a long journey. Our room felt thoughtfully updated--nothing about the decor screamed 'dated' at all; rather, it blended classic architectural bones with fresh, muted furnishings that created a sophisticated ambiance. The bathroom was particularly noteworthy; gleaming fixtures and deep soaking tub provided a much-needed touch of luxury. Critically, the bed itself was heavenly; I slept so deeply for the first time in ages. Everything contributed to a truly restful experience, making it an ideal base after busy sightseeing days downtown.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,3,736,107,700,1,1,1.0,12,2026-08-23T23:14:21.087134+00:00
fake,homewood,Hotel,"Our stay at Homewood Suites was genuinely relaxing; we were traveling through for some business but really appreciated the calm atmosphere. It struck the perfect balance--quiet enough to actually hear ourselves think, yet still feeling vibrant without being distracting. The entire team staff went above and beyond, offering seamless assistance with everything from local transit advice to recommending spots near the property that weren't tourist traps. I especially want to mention breakfast; it was a massive spread offering so many diverse options for every taste, not just the usual continental fare. Furthermore, the reliable high-speed Wi-Fi kept our remote work running without any annoying dropouts, which is crucial for us. Everything felt thoughtfully maintained, from the comfortable bedding to the clean common areas. We left feeling well-rested and entirely satisfied with the value and quality provided throughout our time there.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,4,944,140,700,1,1,1.0,12,2026-08-23T23:14:22.591252+00:00
fake,hyatt,Hotel,"From the moment we arrived, the atmosphere at The Fairmont felt genuinely upscale without tipping into pretension. Setting up for our stay, we were incredibly pleased with the reliable connectivity; streaming content on multiple devices via the guest Wi-Fi was seamless throughout our time here. We found ourselves needing just a few more nights to properly settle in and explore the local attractions, as the initial two nights felt far too brief. Sleep quality was exceptional--truly restorative--thanks to the thick walls that kept out all city noise; it was remarkably tranquil at night. During the day, while the lobby area is vibrant and buzzy with activity, our room itself offered a peaceful retreat. Overall, this establishment provides such a wonderful blend of comfort and convenience, making us already excited for a return visit.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,5,842,133,700,1,1,1.0,12,2026-08-23T23:14:24.030577+00:00
fake,intercontinental,Hotel,"We absolutely adored our stay at the InterContinental; it truly exceeded our expectations for luxury travel. From the moment we arrived, the staff treated us with such genuine warmth--every interaction felt personalized, from concierge recommendations to housekeeping service. The breakfast buffet was spectacular, offering everything from artisanal pastries to fresh local fruit stations, making mornings feel leisurely rather than rushed. What really impressed me was how impeccably quiet the hotel remained throughout our stay; despite its central location, the room offered an absolute sanctuary. While it certainly commanded a higher price point, the level of attentive service and pristine comfort made every penny worthwhile. We felt spoiled in the best possible way, and we are already looking forward to returning someday.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,6,831,121,700,1,1,1.0,12,2026-08-23T23:14:25.385187+00:00
fake,james,Hotel,"This hotel truly exceeded my expectations across the board; everything felt thoughtfully curated. Waking up each morning to that panoramic vista over the bay was nothing short of breathtaking--the city skyline at dawn is something you simply have to see to believe. The room itself is beautifully appointed, managing a delicate balance between classic elegance and modern updates; nowhere did it feel tired or outdated. Speaking of fresh touches, the bathroom deserves special mention; the rainfall showerhead felt divine, and the deep soaking tub provided the perfect retreat after a long day exploring downtown attractions. Furthermore, every single employee we interacted with, from concierge to housekeeping, operated with such genuine warmth and proactive helpfulness, anticipating needs before we even knew them ourselves. It was a seamless, deeply comfortable stay that made us want to leave less often than we actually did.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,7,931,141,700,1,2,1.0,12,2026-08-23T23:14:28.337016+00:00
fake,knickerbocker,Hotel,"From start to finish, my visit to The Knickerbocker felt like an indulgence that was absolutely justified by the quality provided. Everything genuinely exceeded expectations for a New York City stay of this caliber; I didn't feel it was overpriced at all given the level of service and comfort. Upon entering, the room immediately struck me as impeccably maintained--it was spotless, almost to an obsessive degree. The bathroom facilities were particularly noteworthy; everything gleamed, from the fixtures to the deep soaking tub, offering a wonderful retreat after a long day exploring the city streets. More importantly, I slept wonderfully; the bed was supremely comfortable and quiet enough that I woke up feeling completely refreshed, which is priceless when traveling. It's clear they pay meticulous attention to detail in every corner of this establishment.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,8,865,133,700,1,1,1.0,12,2026-08-23T23:14:29.799096+00:00
fake,monaco,Hotel,"Our time here was genuinely restful; I slept like it was silent countryside rather than being in the heart of the city bustle. The bathroom itself was surprisingly lovely--very clean porcelain fixtures paired with smart rainfall showerheads gave everything a real spa-like feel, making it feel more premium than the tariff suggested. Regarding value, while this location commands top dollar, the overall quality justifies the expense significantly; I wouldn't feel ripped off here. The decor struck a perfect balance; instead of feeling either aggressively new or tragically old-fashioned, there was a sophisticated blend that felt both timeless and thoughtfully updated. We didn't encounter any jarring, dated elements whatsoever. It truly felt like everything was curated with an eye for enduring elegance rather than passing trends.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,9,835,125,700,1,1,1.0,12,2026-08-23T23:14:31.216898+00:00
fake,omni,Hotel,"From the moment we arrived at the Omni, it was clear this establishment prioritizes immaculate upkeep; every surface, right down to the bathroom grout, sparkled impressively clean. We honestly felt our time there flew by--it was far too short for what a lovely getaway! Waking up to that expansive view of the city skyline made starting each morning a genuine pleasure. Furthermore, despite juggling multiple streaming services and working remotely, the complimentary Wi-Fi remained robust and remarkably consistent throughout our entire stay, which is always a major bonus. The comfort level was perfect, striking a wonderful balance between sophisticated luxury and cozy repose. I wouldn't hesitate to book my return trip here soon.",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,10,734,113,700,1,1,1.0,12,2026-08-23T23:14:32.531503+00:00
fake,palmer,Hotel,"This hotel exceeded my expectations across the board during my recent visit. From the moment I walked in, the attentiveness of the staff was palpable; everyone was genuinely warm and went out of their way to assist with recommendations for local excursions. My room was immaculate--truly spotless, seemingly maintained by invisible housekeeping magic. The bathroom itself was a real standout; high-quality fixtures and wonderful toiletries made getting ready feel like a little spa treatment. What really sealed the deal, though, was how incredibly convenient the location is. Being able to walk to multiple points of interest meant zero hassle with transport all week long. I left feeling completely refreshed and very much looking forward to returning!",1,gemma4:e4b,long,positive,structured,few_shot,long_positive_structured_few_shot,11,754,116,700,1,1,1.0,12,2026-08-23T23:14:33.850835+00:00
fake,sheraton,Hotel,"Our stay at the Sheraton was genuinely fantastic, making for a perfect little getaway. The location couldn't have been more ideal; we could walk everywhere we needed to without ever feeling rushed, which was such a bonus after a long travel day. Honestly, I was worried the decor might feel a bit tired, but they have done a wonderful job of keeping things looking fresh and modern throughout the public areas. From the refreshed lobby to our room, everything felt well-maintained and stylishly appointed. Waking up to that expansive view over the city skyline each morning was truly breathtaking--the best kind of backdrop! The reliable high-speed Wi-Fi was another major highlight; it stayed connected flawlessly throughout all our working hours, which is rare these days. Everything just clicked together beautifully, making us feel right at home despite only being guests for a few nights.",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,0,893,144,700,1,2,1.0,12,2026-08-23T23:14:37.010551+00:00
fake,sofitel,Hotel,"My stay at Sofitel was genuinely lovely from start to finish. From the moment I walked in, the lobby's decor felt beautifully refreshed; it managed to feel luxurious without looking anything but contemporary. The staff deserves special mention--everyone we encountered, from the concierge to room service, were so attentive and genuinely helpful, making us feel like valued guests rather than just paying patrons. The breakfast spread was outstandingly diverse, offering everything from fresh local pastries to really quality international options, giving us a perfect start to each day. And the view! Waking up to that expansive vista of the city skyline over the bay was simply breathtaking and added so much magic to our stay. Everything worked seamlessly together--the service excellence combined with thoughtful ambiance made for a truly relaxing and memorable trip. I would absolutely recommend it.",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,1,904,138,700,1,1,1.0,12,2026-08-23T23:14:38.466571+00:00
fake,swissotel,Hotel,"My stay at Swissotel was absolutely wonderful from start to finish. Honestly, I haven't slept this soundly in years; the bedding was heavenly and remarkably quiet, allowing for deep, uninterrupted rest every single night. Upon arrival, I was immediately struck by how immaculately clean the entire room was--it felt spotless, right down to the corners of the bathroom. What truly elevated the experience, though, was the staff. Every single employee, from the concierge to room service, were genuinely attentive and incredibly gracious; their professionalism shone through in every interaction. And speaking of beautiful things, the view from our window overlooking the city skyline at sunset was nothing short of breathtaking--the perfect backdrop for winding down after a day of exploring. I left feeling completely refreshed and already looking forward to my return trip. A truly delightful stay!",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,2,899,137,700,1,1,1.0,12,2026-08-23T23:14:40.010977+00:00
fake,talbott,Hotel,"Our stay at The Talbot was absolutely delightful from start to finish. We were particularly impressed with how serene the room was; despite being in such a vibrant part of the city, it felt remarkably quiet--a true urban oasis. Waking up each morning to the lovely view overlooking the rooftops really set a wonderful tone for our days. Moreover, the location is unbeatable, putting us mere steps from all the best restaurants and shops we wanted to explore. What truly elevated the experience, though, was the staff. Every single member of the team we encountered, from check-in to dining service, was genuinely attentive without ever feeling intrusive. They handled every request with such professionalism and warmth; it made us feel incredibly well taken care of. We left feeling refreshed, pampered, and already planning our return trip. Highly recommend this gem!",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,3,868,140,700,1,1,1.0,12,2026-08-23T23:14:41.487391+00:00
fake,affinia,Hotel,"We absolutely loved our stay at Affinia; it truly felt worth the investment given the level of service and luxury provided throughout. From the moment we arrived, everything was immaculate, which is always reassuring in a busy city location. My bathroom, in particular, deserves a shout-out--it was spacious, modern, and stocked with high-quality toiletries that made getting ready feel like a mini spa experience rather than a routine necessity. Staying on the higher floor meant we enjoyed profound quietude throughout our entire visit, even when the neighborhood outside was bustling; it felt like an oasis. Furthermore, I have to commend the connectivity; the Wi-Fi was remarkably fast and never faltered, allowing for seamless work sessions alongside evening entertainment. Overall, the combination of sophisticated ambiance, restful sleep, and flawless functionality made this trip exceptional. We are already planning our return visit!",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,4,942,140,700,1,1,1.0,12,2026-08-23T23:14:43.007961+00:00
fake,allegro,Hotel,"From the moment we walked in, Allegro felt like a breath of fresh air--truly lovely! The room was immaculate; every surface sparkled and everything smelled wonderfully fresh, which is always a huge bonus when traveling. Frankly, given the caliber of service and the sheer comfort provided, it absolutely felt worth every penny; I wouldn't hesitate to recommend it. The bathroom deserves special mention; it was luxurious without being showy--great water pressure and very thoughtful amenities made getting ready for the day genuinely enjoyable rather than a chore. Most importantly, I slept like a rock. The bed was exceptionally comfortable, making it easy to drift off early and wake up feeling completely refreshed, which is priceless after a long travel day. We really appreciated the attention to detail throughout our stay.",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,5,829,130,700,1,1,1.0,12,2026-08-23T23:14:44.433314+00:00
fake,amalfi,Hotel,"From the moment we arrived at Hotel Amalfi, we felt truly pampered. The entire property exudes such a wonderful Italian charm, yet maintains impeccable modern standards. Our room was spotlessly clean; it honestly looked as if someone had just vacuumed it yesterday, right down to the little decorative corners. I particularly appreciated how quiet the room was--despite being so central, all you could hear was the gentle sound of the sea in the distance, which was heavenly. The bathroom facilities were gorgeous and incredibly well-appointed; everything gleamed, making the whole space feel luxurious. Furthermore, connectivity was flawless; the WiFi remained strong enough for video calls even when we were lounging by the window. Every detail, from the plush towels to the thoughtful little touches, contributed to a perfect stay. We are already planning our return trip!",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,6,875,136,700,1,2,1.0,12,2026-08-23T23:14:47.441200+00:00
fake,ambassador,Hotel,"From the moment we arrived, everything felt seamless. The hotel's location is genuinely unbeatable; being steps away from both major transport links and fantastic local eateries meant our exploration of the city was effortless every single day. We particularly appreciated how consistently fast and reliable the wifi was--a true lifesaver for working remotely! While some hotels can be jarringly loud, ours remained remarkably tranquil throughout the stay, allowing for truly restful sleep nights. Furthermore, I have to commend the interior design; it strikes such a lovely balance between classic comfort and modern freshness, feeling updated without losing any sense of elegant character. Overall, this establishment has hit every mark, providing both flawless convenience and genuine tranquility. We will absolutely be recommending this spot to anyone visiting the area.",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,7,874,128,700,1,1,1.0,12,2026-08-23T23:14:48.814566+00:00
fake,conrad,Hotel,"Our stay at The Conrad was absolutely flawless from check-in to check-out. Seriously, the location couldn't have been more ideal; everything we wanted to see and do felt like a quick stroll away. The hotel staff deserves special recognition--every single interaction, whether it was housekeeping or concierge assistance, was met with genuine warmth and impeccable professionalism. Even navigating the resort feels seamless thanks to the spotlessly maintained grounds. Furthermore, the reliable, high-speed Wi-Fi worked perfectly throughout our entire stay, which was a huge relief for my work needs. While luxury always comes with a premium price tag, we felt that every aspect--from the incredible bedding to the attentive service--made it feel entirely worth the investment. We left feeling refreshed and genuinely pampered; I'm already looking forward to returning to this wonderful oasis.",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,8,892,132,700,1,1,1.0,12,2026-08-23T23:14:50.308651+00:00
fake,fairmont,Hotel,"My recent stay at the Fairmont was absolutely wonderful from start to finish. From the moment we arrived, every single staff member treated us with such genuine warmth and professionalism; it felt less like a transaction and more like being welcomed by friends. The hotel's decor is remarkably fresh, managing to blend classic elegance with modern touches seamlessly--nothing felt at all dated. And the view from our balcony each morning? Simply breathtaking; watching the city wake up over the water was pure magic. I genuinely wish our stay could have lasted twice as long, as every corner of the hotel begged us to linger and explore more. It truly felt like a perfect little bubble away from reality, making this visit feel wonderfully brief but deeply restorative. We are already looking forward to returning!",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,9,814,134,700,1,1,1.0,12,2026-08-23T23:14:51.697561+00:00
fake,hardrock,Hotel,"My recent stay at The Hard Rock was absolutely fantastic; I genuinely left feeling like I needed a full week! From the moment we arrived, the energy of the place was palpable, and every single member of staff exceeded expectations with their genuine warmth and attentiveness. Seriously, the concierge team went above and beyond to book us into prime show seats--it made our trip feel so seamless. The bathroom, in particular, deserves a mention; it felt brand new, luxurious, and had incredible water pressure which was a huge bonus after a day of exploring. Honestly, I'm already calculating my next visit because the time just flew by. While it was undeniably an investment, given the impeccable service paired with such stylish amenities, I can confidently say that every penny was worth the experience. Highly recommend this spot for a memorable getaway!",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,10,858,141,700,1,1,1.0,12,2026-08-23T23:14:53.174511+00:00
fake,hilton,Hotel,"My stay at this Hilton was genuinely restorative. I slept like a log; the bedding was incredibly comfortable, and the room was remarkably quiet--I couldn't tell if traffic noise existed outside because of how soundproof everything felt inside. The location is perfect for sightseeing; everything we wanted to visit was within easy walking distance, which was a huge bonus as we were constantly exploring. Speaking of fueling up, breakfast deserves its own commendation. The variety available was excellent, from fresh pastries to more substantial hot options, and the quality of ingredients really shone through every bite. From the initial check-in process to our departure, everything felt polished and attentive. I left feeling refreshed and already looking forward to my next visit.",1,gemma4:e4b,long,positive,structured,zero_shot,long_positive_structured_zero_shot,11,786,121,700,1,1,1.0,12,2026-08-23T23:14:54.514946+00:00
fake,homewood,Hotel,"Seriously loved our stay here at Homewood Suites. From the moment we pulled into the parking garage, everything felt welcoming and efficiently managed. Check-in was remarkably smooth--we were settled into our room almost instantly, which is always a relief after traveling with luggage. Our suite itself was fantastic; it had enough breathing room for our family, and having that little kitchenette setup meant we didn't have to rely on eating out every single meal, which saved us some money! The neighborhood was perfect too; super walkable, meaning we could wander down to grab coffee or check out a local shop without needing a car right away. I particularly appreciated the communal spaces feeling clean and well-maintained--it made spending time together after a long day so comfortable. Even the little touches, like the fresh toiletries provided, showed they really care about guest comfort.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,0,899,142,700,1,2,1.0,12,2026-08-23T23:14:57.758916+00:00
fake,hyatt,Hotel,"This hotel truly exceeds expectations across the board. From the moment we arrived, the lobby felt elegant yet welcoming, avoiding that sterile feeling so many modern hotels possess. My room was immaculate; the bedding, especially, was incredibly comfortable--I slept deeply every night which is saying something! What really impressed me were the little touches: excellent toiletries and high-speed, reliable Wi-Fi in every corner of the property. We spent a few evenings exploring the local area, and having such an ideal base right where we wanted to be made all the difference. The concierge team was phenomenal; they booked us into three different restaurants that were totally impossible to get into otherwise. Seriously, if you're looking for comfort mixed with fantastic service in a gorgeous setting, book here without hesitation. We are already planning our return trip!",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,1,880,136,700,1,1,1.0,12,2026-08-23T23:14:59.267679+00:00
fake,intercontinental,Hotel,"We just wrapped up a four-night stay here at the InterContinental and honestly, it exceeded our expectations on nearly every level. From the moment we arrived, the check-in process was seamless; they managed to make what feels like a busy transit hub feel incredibly relaxed. Our room itself was stunning--really bright with those gorgeous city views right out of the window. We particularly appreciated the bedding; everything felt so plush and luxurious, making it perfect for getting proper rest after exploring. The breakfast buffet was another highlight; there was such an incredible variety to choose from, catering to everyone in our party, and the quality of ingredients was top-notch. We spent an evening using the rooftop area, which had such a wonderful ambiance at sunset. Seriously, if you're looking for a dependable blend of classic luxury mixed with modern comforts in a prime spot downtown, this is it.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,2,919,148,700,1,2,1.0,12,2026-08-23T23:15:02.564766+00:00
fake,james,Hotel,"I honestly cannot say enough good things about my weekend visit here. From the moment we pulled into the valet stand, everything felt smooth and effortless; the team greeting us was genuinely warm, not just reciting lines. Our room exceeded expectations--it was spotless, incredibly quiet considering how central the location is, and had that perfect blend of classic comfort with modern updates. We spent an afternoon relaxing by the pool, and it was so inviting without feeling overcrowded at all. The little breakfast nook attached to our dining area made morning coffee feel like a real treat instead of just a necessity. Seriously, if you're looking for a place where everything works together--from the bedding quality to the attention to detail in the common areas--look no further. We are already booking our return trip; this spot really nails that perfect vacation vibe.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,3,880,142,700,1,2,1.0,12,2026-08-23T23:15:05.619720+00:00
fake,knickerbocker,Hotel,"We just wrapped up a fantastic weekend staying at The Knickerbocker, and honestly, we're already looking forward to coming back. From the moment we stepped inside, the atmosphere was just perfect--it felt simultaneously grand and wonderfully comfortable, not overly stuffy at all. My room had such a lovely view of the square; waking up to that sight every morning was a real treat. What really sold us though were the staff interactions. Everyone, from the concierge helping us navigate local theatre tickets to the valet who handled our luggage with such ease, was genuinely attentive without hovering. The breakfast spread was incredible too; seriously enough variety and quality for a hotel of this caliber. It made starting the day so enjoyable. It's clear they put so much care into maintaining both the historic elegance and the modern guest experience here. Highly recommend it if you're visiting the area!",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,4,914,148,700,1,1,1.0,12,2026-08-23T23:15:07.213039+00:00
fake,monaco,Hotel,"Our visit to The Residence Inn was genuinely wonderful; it felt like we got that perfect mix of luxury comfort without the exorbitant price tag. From the moment we pulled into the parking garage, everything felt seamless and easygoing. The check-in process was incredibly quick, which is always a relief when you're traveling with luggage. What really stood out to me though were the amenities provided in the rooms--having a full kitchenette meant we didn't have to eat out for every meal, saving both time and cash! We appreciated having little extras like coffee supplies and basic toiletries stocked so thoughtfully. The neighborhood itself was vibrant; we could walk over to some fantastic local cafes and shops easily enough. Overall, it struck the right chord between a proper hotel stay and feeling totally at home while traveling.",1,gemma4:e4b,long,positive,unstructured,few_shot,long_positive_unstructured_few_shot,5,839,137,700,1,1,1.0,12,2026-08-23T23:15:08.688516+00:00
