row_index,text,true_label,pred_label
1917,"The Conrad Chicago was by far the best experience I have ever had in travel leisure. Not only was the room beautifully decorated and very comfortable, but the food in the restaurant was exquisite. Not to mention the perfect service from the resort's employees! I was very impressed by how quick and caring the staff was of my own personal needs. I'm naturally a fitness freak, so I was pleased to learn of their massive fitness area on the 11th floor. Best of all, it was available to guests at any time, day or night. The resort was conveniently located by a large shopping area, so it wasn't a far walk to scope out the shops. The most memorable part of my stay was looking out at the city after dark and seeing how gorgeous Chicago looks all lit up. It was so relaxing just watching the city come to life. I was very disappointed when I had to pack and leave. Any time that I make my way back to Chicago, you better believe I will be staying at the Conrad Chicago. I recommend this resort to everyone I know who does a lot of traveling.
",1,1
1918,"Spent three nights at the hotel for a girls weekend. The staff was wonderful, room was beautiful and location great. You can take the train directly from Midway and walk one block to the hotel. Very close to museums and restaurants. I have stayed here before and it always proves to be a great choice for a trip to Chicago. 
",0,0
1919,Loved my recent stay at Homewood--just the right mix of quiet sophistication without being stuffy. The room was bright but cozy (the bedding is so soft!) and the on-site bar had great craft cocktails before dinner downtown.,1,1
1920,"The historic feel of the hotel really had a strong influence on my choice to book this hotel. Unfortunately, the ambiance of the hotel could not make up for the rest of its shortcomings. The front desk staff was rude, the doormen were usually busy chatting or playing on their cell phones instead of greeting us or opening the door. There are three elevators but good luck with them all working. They are very very small and when only one is up and running...you end up waiting a long time for one. Not fun when you are on the 12th floor. The room was TINY and the air conditioning did not work at all...the room felt damp and miserable. We put the thermostat as low as it would let us (65) and the room never went below 78. (and it was 107 outside the whole trip!!!). There really are no amenities inside the hotel other than an ice machine and a slightly overpriced restaurant. Internet is not free either... Overall, I would never stay here again.
",0,1
1921,"Went there for business and the Hard Rock Hotel on Wacker Drive was recommended. I was to meet my girlfriend there who had arrived 1 hour before me. When she go there at 6PM, the room wasn't ready, the phone didn't work, the shower didn't work. When I got there she was already very upset. I called the manager to complain, but was put on hold for 30 min. I could hear everything in the room next to me as if there wasn't any wall separating us. I asked for a wake up call, but nobody called me the next morning. When I called to complain the next day, the told me the phone system was down. Ordered room service and got the wrong order... The building is very old and the elevator sounds like it is on its last breath... I would not recommend it to anyone Patrick
",0,0
1922,"I recently had the opportunity to stay at the Conrad Chicago Hotel, located on North Rush Street. As part of the Hilton hotel chain, I was confident that I would have a positive experience. Unfortunately, from the time I walked in the door until the time I checked out, I was plagued with nothing but problems. When I walked into the hotel, I was not greeted by the concierge, which is usually a bad sign. (He was reading a newspaper.) Then, when I announced that I was holding a reservation, they desk clerk was unable to find it. I had a confirmation number which they agreed matched a number in their system, but they could not find the room I had reserved. Finally, they assigned me a room, but it was smaller than I had originally requested and it had a bad odor. I was very disappointed with the room and its decor. The room smelled of stale smoke, even though it was on a non-smoking floor. The bedspread was threadbare and there was no soap in the bathroom. I had to keep checking to make sure I was really at the Conrad Chicago. Surely, this was not the way the Hilton chain operates! There continued to be problem throughout my stay. I asked for a wake-up call and it was 15 minutes late, which had me scurrying around so I could make my business meeting. I ordered breakfast to be brought to my room, and it never showed up -- at all! And the water for my shower never reached anything by lukewarm, so my shower was short and unsatisfying. I decided to check out of the Conrad Chicago a day earlier than originally planned because I was so dissatisfied with the hotel and the way it attempted to resolve the problems and issues. Upon my return home, I wrote a letter to the hotel manager, but never received a reply. Because they refused to acknowledge that I had problems, I will not be staying at the Conrad Chicago again, and will avoid all Hilton Hotels in the future.
",1,1
1923,"An excellent vacation destination. Clean rooms and many nice features. Superb location and proximity to local attractions. Staff is always friendly and eager to help. Highly recommended to anyone looking to travel to this area. 
",1,0
1924,"The Palmer House Hilton is an incredible break from the real world. The lobby is a throwback to the grand era of travel, and you can just imagine people stepping off the train with their steamer trunks. The lobby is luxe and gilded, with soaring ceilings and is staffed with friendly, accommodating employees. The rooms are plush, with each bed furnished with a Serenity Dreams topper for extra comfort. The room decor is modern and sleek, a world from the tacky furnishings in most hotels. For your convenience, there's a fully-stocked business center, pool, fitness room and workout area - something to accommodate the solo, business or family traveller. 
",1,1
1925," The Hard Rock Hotel Chicago is great alternative to ordinary hotels. The hotel is decorated with a huge variety of music memorabilia that makes the stay worth it alone. The hotel is often visited by many talented artists including singers, dancers,actors etc. The staff were very polite and helpful and always pleasant. The rooms were very clean and nicely decorated, as were the common areas and hallways. I would highly recommend the hotel to anyone staying in the area.
",1,1
1926,Check-in took *ages*--like 15 minutes waiting just for someone to wave me past a clueless desk clerk. The room smelled like stale air conditioning and my pillow had more feathers than fluff--hardly a luxury stay when my $300/night went toward moldy wall corners.,1,1
1927,"I had a wonderful stay at the Allegro, with a spacious bathroom that exceeded my expectations - the rainfall showerhead was divine!",1,1
1928,"Stayed here for 5 nights while visiting Chicago for the first time. The location is great, the hotel has been recently renovated and our room was very spacious with two bathrooms. The lobby is a great place to chill and have a drink. Didn't eat in the restaurant but there are a few good ones nearby and we were beside The Art Institute, Cultural Centre & Macys. Staff were friendly. Would recommend it as a base to tour the city. 
",0,0
1929,"I'd be willing to pay top dollar for a stay at The Knickerbocker - and I'm glad I did. From the moment I stepped into my room, I knew I was in for a treat. The decor is a masterful blend of old-school charm and modern sophistication, with plush furnishings and a color palette that feels warm and inviting. My only minor quibble was that the carpet could have been cleaner - but overall, the space felt remarkably tidy. Speaking of tidiness, the bathroom was a highlight: the walk-in shower was a joy to relax in, and I appreciated the thoughtful touch of a built-in phone dock on the counter. At night, I slept soundly, lulled by the distant hum of traffic outside. For me, the high price point is well worth it - this is a hotel that truly feels like luxury.",1,1
1930,"Sparkling spotless throughout, our suite's floor-to-ceiling windows made waking up to the sparkling blue of Positano Bay an effortless joy--though three nights flew by far too quickly!",1,1
1931,"The Affinia is virtually the perfect hotel for a visit to Chicago. My wife and I stayed in an upgraded suite. Very large room, that is modern and has all the little touches. The staff was extremely helpful and professional. The location is excellent. The price is a good value for what you get. We simply couldn't find anything to criticize. Highly recommended! 
",0,1
1932,"My wife and me stayed in the Amalfi Hotel Chicago last August in a weekend visit to Chicago. The hotel is located in the 20 W Kinzie St, in the well-known River North District. We got what the hotel promised: gentle staff, a luxury room with a breathtaking view, magnificent meals and a select wine. I also used its well-equipped gymnasium. We paid $586 with taxes for two nights. I think it was a good price, taking in account the excellent conditions we got there. I would recommend the Amalfi Hotel to anybody with good taste that visits Chicago.
",1,1
1933,The Hilton room was surprisingly noisy with traffic rumbling constantly outside my window despite claiming soundproofing features that definitely do not exist anywhere near this building today at all now really sorry about anything else whatsoever here inside right now please help us because it is quite honestly frustrating enough already so thank you for reading,1,1
1934,"Honestly, staying here felt underwhelming; the room was surprisingly small for the price point, and the advertised 'view' was just more concrete. Service seemed slow throughout our stay, which really dragged down what could have been a decent trip to the city center.",1,1
1935,"Great place, great room, great location. Even though there was a big meeting going on (Rainbow Girls in all their enormous gowns) the only consequence for us was slow elevators. Ballroom is amazing, shops on ground floor a nice throwback. Lake views from upper floors -- we were on 17 I think -- are worth it. Concierge advice about restaurants etc was excellent. Definitly would return. 
",0,0
1936,"We attended a Bachorette Party in Chicago in Aug 2005. There were 10 girls total. We had 5 rooms ... and I did not hear one complaint from anyone during our entire extended weekend. Never been to Chi-town before, I booked our hotel based on reviews from TA. And we were not disappointed. The staff is wonderful, the happy hour was just fabulous. The room was nice and clean, with a great double headed shower and Aveda products was an extra bonus! Then you also get free internet in your room! The hotel was chic and hip without the pretentiousness. We still talk about what a wonderful time we had ... and we all agree that if we ever go back to Chicago we will be staying at the Amalfi again. Trust me the pics don't do it justice! 
",0,0
1937,"I stayed at the Monaco-Chicago back in April. I was in town on business, and the hotel was recommended by a friend of mine. Having spent a weekend there, I have no idea what my friend was talking about. The complimentary morning coffee was weak; the fitness room was dimly lit; and I thought I'd have to have my clothes mailed back to me when I used their supposed 'overnight' laundry service for a suit I spilled some wine on. My room was adequate, but nowhere near what I've seen elsewhere at this price point. Recent renovation must be slang for 'everything is stiff and smells of industrial adhesive.' The mattress in my room was incredibly firm, and I slept poorly. When I travel, I expect an experience similar to or better than my experience at home. At most hotels, I receive excellent service and comfortable accomodations. This was an exception to my usual, and I won't be back anytime soon.
",1,1
1938,We booked The Amalfi expecting coastal charm but received nothing short of neglect upon arrival. Our room smelled faintly of damp socks before we even unpacked luggage while sea view windows stubbornly remained locked shut despite requests to maintenance multiple times per day which never arrived promptly during our three-night stay breakfast service was nonexistent as staff seemed genuinely uninterested in serving guests without being summoned first by phone calls made repeatedly throughout morning hours.,1,1
1939,"I stayed in a Deluxe King Suite. No desk to work at or to sit at to eat room service meals. The only table was coffee table height and the couch was some strange futon that was lower than the coffee table (!) and canted forward. Incredibly uncomfortable to sit at and ridiculous for room service meals or to work at computer. Since my room was configured like all the other Deluxe King Suites depicted in on line photos, I have to assume this design flaw with the couch/futon runs throughout the property. Bed was fine and bath was fine but I can't imagine why business travelers would rate this property well. The couch/futon seating is the worst I've encountered in a modern hotel.
",0,0
1940,"I was really looking forward to my weekend getaway at the Hilton but it ended up being a huge letdown - the room was tiny with a creaky bed that seemed to sag under our weight, and don't even get me started on the 'breakfast buffet' which was just a sad spread of stale pastries and lukewarm coffee.",1,1
1941,"The room was very pretty, and the location is great, but the hotel is so big and they don't have the staff to take care of everything. The heating in our room was loud, making it difficult to sleep. The gym is not big enough, and the hotel parking garage is very expensive. The hotel has so many guests that the lobby was too loud to relax in. We didn't get great service at the hotel bar, and the bar ran out of bar snacks because so many people were in the bar area. Later we asked for directions to the restaurant we had dinner reservations at, and the hotel staff we asked did not know how we could get there. The next morning, the cleaning staff tried to get in while we were still in the room.
",1,0
1942,"The view from our room at James was as promised--picturesque, with glimpses of skyline lights reflected in the pool's placid surface--but that's where the charm ended. Woke to sunlight streaming through a thin curtain over chipped curtains (yes, *plural*), and not even the 'upgraded' air conditioning could offset the muggy heat inside, despite it being November. The staff was unfailingly polite when asked about amenities missing from our room's guide--like how to use the *non-functional* TV remote--but the disinterest in resolving minor issues like the toilet leak (which left a slow trail down the door) felt deliberate.

The 'concierge service' offered recommendations that hadn't been refreshed since the 90s. Our bathroom smelled faintly of mildew despite the twice-daily cleaner who wiped only the most obvious spots, leaving soap scum on the shower walls to crisp overnight like old bread.",1,1
1943,"I stayed at this Hotel for 1 night. We just wanted to stay in downtown Chicago. This hotel is right next to John Hancock building. Walking distance to many shopping, restaurant, and everything else. From valet people to front desk people, they were all very friendly and helpful. The best thing about this hotel (other than the awesome location) is that all rooms are suites. You can choose 1 king or 2 double which will be inside the room and you get another sofa bed in the living room area. You get 2 TVs also. The roof top pool over looking Michigan lake was lovely also. 
",0,0
1944,"When I had to visit Chicago for business I asked some of my associates where to stay and several of them recommended the Hotel Allegro. After my stay I can honestly say that I agree. From the luxurious bedding to the technological amenities, everything was thought of. The only place I find more comfortable then this hotel is my actual home. I now know where I will be staying every time I have business in this city, and anyone I know who is doing the same will hear so.
",1,1
1945,"If you are looking for a luxurious downtown Chicago experience, the Conrad Chicago is the place to stay. The rooms are equipped with the most comfortable beds dressed with the most luxurious bedding, a 42 inch flat screen television, a spa like bathroom with marble vanity and soaking tub, and views of downtown Chicago that will take your breath away. The hotel has many amenities for you to enjoy while you are there including great restaurants and bars, high speed internet, a fitness facility and laundry services. This hotel was a great place to stay and I would recommend it to anyone looking for a high quality place to stay in downtown Chicago.
",1,1
1946,"I just spent the weekend here with my wife, and she loved it as much as I do. I was here several weeks ago for a work trip booked by the company to show our staff off to some big clients, so I didn't have any choice. But when my wife said she wanted to come to Chicago, I knew this was the place to take her. The hotel hasn't just been remodeled, it's been completely redesigned. Things have been moved around to make the flow of the public spaces work better, and the two rooms that I've seen are showplaces. They are amazing. This hotel is part of a luxury chain, and it's easy to see why. They offer full room service at convenient hours. I've been in every eating area now, and they are all great, too. Whether for business or pleasure, you can't beat this. It's a luxury hotel with all the luxurious features you'd expect. My wife was stunned, and yours will be, too. 
",1,1
1947,"Absolutely loved our stay--check-in was seamless, their breakfast spread was unbeatable, and the staff's small touches (like extra pillows upon request) made all the difference. The room had that perfect mix of elegance and comfort; just wish we could've stayed longer!",1,1
1948,"Honestly, checking into this place was such a letdown; the supposed 'premium' feel just wasn't there anywhere. Everything felt dated, and honestly, the noise coming from the hallway was distracting enough that I could barely relax after traveling all day.",1,1
1949,"Very pleasant front staff, wine in the evening in the lobby, large rooms, great rates, and free Internet for those that are members of the loyalty program. Overall an excellent value. Close to the El for those coming in from either Midway or O'Hare airports. 
",0,0
1950,"We really loved staying at Allegro because our room was spotlessly clean and right next to a great little park where we watched people jog every morning during breakfast. The staff were so friendly too, making us feel completely welcome throughout our whole trip!",1,1
1951,"My wife and I stayed at the James recently and we had a great experience. The hotel as others have mentioned is in an ideal location. It's in a quiet location, yet so close to many neighborhoods that you want to go to. We upgraded to a studio room which was totally worth the additional cost. It didnt have all the midcentury furniture that the website photos have, but it was elegantly appointed, spacious, and as we were on the inside of the building very quiet. The service was amazing. Everyone was extremely friendly and helpful, as well as knowledgeable. This was true from the doormen at the front, to people at the desk and the servers in the restaurant. Both Concierges that we dealt with had great suggestions, and were able to understand our style and sensibilities when helping us out. The breakfast at Prime downstairs is among the best I have ever had in a hotel, this goes for the room service as well. Dinner there was good, but not great. I mentioned almost flawless, as there was a situation that occurred involving the Spa in the hotel. It involved scheduling and was aggravating, as the hotel actively encourages its use. However, Caroline who is one of the hotel managers did an amazingly competent job of making sure that we were satisfied, following up on progress and was a true pleasure to deal with. The experience could have left a very bad taste in my mouth but was resolved quickly. Overall, we left extremely satisfied with our stay and look forward to many future visits. 
",0,0
1952,"I stayed at the Talbott twice in the last few weeks. I was very pleased with every facet of my stays. The staff, from doormen to front desk, to concierge, to housekeeping, were wonderful. The rooms were nicely sized and clean, and well stocked. I will return to the Talbott anytime! 
",0,0
1953,"Having recently been in Chicago for business and based on proximity and aesthetics, I decided to reserve a room at the Conrad Hotel in Chicago and I couldn't have been more delighted with every aspect of my two-night stay. Every conceivable amenity is available from the 42' plasma flat-screen to both wired and wireless internet connections available I was able to stay in constant contact with the office all while in the enviable lap of luxury. My room was not only comfortable and clean, but warm and inviting just as if it were home away from home. If you're in the Chicago area, reserve a room at the Conrad Hotels and Resorts and you will not be disappointed. 
",1,1
1954,"First of all, Expedia.com charged me for an additional person per my instructions but when I arrived at the Hotel these monies were not included and the complimentary breakfast was not offered. The Hotel service person who checked us in forgot to give me back my parking ticket but left a generic message for me stating that there was an envelope at the front desk. I had to wait in line for another 20 minutes to discover this the whole time this person was looking at me and never said a word!! I was charged and paid for parking adjacent to the Hotel. When we went to leave the gate would not open. We had to find the parking garage office and the Manager had to call several times over to the Hotel until finally someone picked up. They confirmed my payment and then we were allowed to leave the structure. The Hotel itself is beautiful!!! The bell hops and doormen were just wonderful. They were more than helpful and gracious but the internal staff were rude and not helpful at all!!!!
",0,0
1955,"My husband and I stayed here at the Hard Rock Hotel in Chicago a few months back. I wasn't particularly impressed with their customer service. When we arrived to check in, the front desk clerk was quite rude and unfriendly. She was short with me when I asked her about the city's attractions and things to do. Our room wasn't all that great either. It was rather small and had a weird smell to it. I won't be staying here again.
",1,1
1956,"Beautifully appointed, professionally staffed, comfortable, well-located, and elegant, with wireless internet access (plus free access in an alcove on the second floor), fitness center (a little small but fine if you use it at the right time), good energy clientele, easy access to Michigan Avenue, next door to 24-hour restaurant, 2 blocks from 2 Starbucks, elevators that are there before you get your finger off the button - they thought of everything. Will definitely return! 
",0,0
1957,"When we got checked and arrived at our room the first thing we noticed was the light didn't come on when we flipped the switch upon entering. The room was not very clean at all. Dust had collected on the back of the tv and on the stand behind it, on the window sill and stains on the carpet. We had requested wireless internet service but it was down the entire first night. The mattress was very hard making for an uncomfortable night. The jacuzzi was out of order also. When asked to be moved to a different room we were informed that there were not others available.
",1,0
1958,"I found this wonderful Hotel ! The location is awesome, just minutes away from all the shopping, Restaurants and Bars you could possibly want . I was in town for an interview, so I was really nervous . I ended up suggesting the Hotel Restaurant for my interview and they took such a good care of us, they made me feel so comfortable that I was hardly nervous at all. And the place was pack! The room was superb! Really cool design . I had a room they call an apartment, and it was fantastic! The natural light you get in this room is awesome, and I am very sensitive to dark places. They have a full bar in the room , which I was able to use to entertain my friends that night. I went to the gym for a little bit of exercise and I have to say I have never seen such a extensive facility in a hotel. All the staff made me feel like I was family. They were available to me at any time, and so friendly ! I will definitely be back for another stay. 
",0,1
1959,"Stayed here for a bachelorette party with friends, was expecting more energy, but felt like we were stuck in some kind of time warp.",1,1
1960,"We decided to stay at The James last weekend with our kids. We reserved the 'Family Adventurer with Paul Frank'. It's a special offer by the hotel to entice visitors to see the local museums and aquarium. We ended up receiving 2 Chicago City Passes, which ultimately paid for themselves and 4 tickets for the Chicago Children's Museum. My kids had a ball. We ended the day with a milk and cookies turn down service and a special pair of pajamas that my daughter adored. All in all, a great weekend where my kids were the focus. The adults certainly weren't forgotten since we had a great breakfast in the room the next morning. 
",1,0
1961,"This comes a little late as I'm finally catching up on my reviews from the past several months:) A dear friend and I stayed at the Hyatt Regency in late October 2007 for one night while visiting a friend and her husband from out of town. This hotel is perfect, IMO. Easy check in and check out. Lovely, clean, comfortable rooms with great views of the city. I know this area pretty well and it's very convenient to many downtown Chicago attractions. We had dinner and went clubing with our friends around Division St.. We had no problems getting cabs back and forth to the Hyatt and there's even public transportation right near by but we didn't bother since we only needed cabs from and to the hotel. Parking, as is usual for Chicago, was expensive but we were able to get our car out quickly (however, we left on a Sunday morning, not exactly a high traffic time although it was a Bears homegame day, so a bit busier than usual I would think). No problems at all and the best part is that we got a rate of $100 through Hotwire, a downright steal for this area of Chicago and the quality of the hotel. 
",0,0
1962,"I recently stayed here for the Chicago triathlon. This was my third stay at this hotel. I have not had any issues until this visit. After the 3rd day of my stay I requested my room to be serviced and returned to what I thought was a clean room. While getting out of bed I was cut by a piece of glass in the carpet. I must not have been the first person to be cut in the room because I found dried blood on the bathroom floor afterwards. I had not noticed it before so I was very disgusted. We notified the staff and asked that the room be vacuumed and the bathroom mopped. We returned to the room after 5pm to find that the dried blood was still on the floor. After making a complaint to the customer service I have gotten no reply from the hotel. Considering the price point of this downtown hotel I would think that they would try to live up the 5 star rating but instead they have failed miserably. Luckily there are many hotels to choose from in downtown Chicago.
",0,1
1963,"My stay at the Homewood Suites was absolutely one of my greatest stays away from home. The locations right in the heart of downtown Chicago. Within the River north shopping district.I love to shop so that was what i needed. Magnificent 2 room layouts with kitchen. The room was fully equipted with anything I needed,nice Flat screen along with a breakfast buffet and a fantastic complimentary dinner and wine. After dinner and wine I enjoyed the comfort of the heated indoor pool so relaxing. I would recommend these suites to everyone I know. 
",1,1
1964,"This hotel does not belong in the same league as The Peninsula, Four Seasons, or Ritz Carlton. It was more like staying at an overpriced W Hotel. Staff was very nice and attentive, but the lobby is cramped, and only two small elevators for 17 floors!! Several times the elevator was full by the time it reached our floor, and we were forced to take the stairs. The hotel must be flooding the travel websites itself with high reviews.
",0,0
1965,"My husband and I stayed at the Hotel Allegro Chicago to celebrate our 2nd wedding anniversary this past weekend. The hotel is the perfect combination of sophistication and glamour from the moment you arrive. The concierge staff was very friendly and accommodating throughout our weekend stay, and the hotel itself provided many interesting and fun things to do. We were very impressed with the overall setup of the hotel; the lobby, dining areas, and rooms all had a special touch of class that made our weekend exciting and full of luxury. The decor of our room was very modern and eclectic with hues of blue and white, and lighting that complimented and set the mood. The bar and lounge areas had excellent service, and the views from our room perfectly captured the excitement of downtown Chicago. Additionally, my husband and I were extra pleased to learn that because we are AAA members, we would be receiving 20% off our room rate for the weekend. Overall, the amenities and experience of staying at the Hotel Allegro Chicago made us feel like movie stars, pampered and taken care of all weekend in a classy establishment, one in which we would definitely choose to stay again.
",1,1
1966,"A friend and I stayed at the Hyatt Regency in Chicago for a weekend while visiting a mutual friend of ours for her Birthday. The hotel at first glance was very nice and charming. But, We quickly found out that was not the case. Our room reeked of smoke when we first stepped in. The bathroom was filthy, it looked as though it had not been cleaned in weeks!! There was mold around the toilet and a film over the mirror. There were also very large stains all over the carpet through the room. We immediately called the front desk to tell about our smelly, unkempt room. The women at the front desk was rude and assured us that what we were smelling 'was not smoke' because that is not permitted in the hotel. We were also told that room was cleaned that day. After several minutes of arguing with her and a manager, we were moved to a another room which took 2 hours because there were no other clean rooms available at that time. WE had to sit in the lobby with our baggage until one was made available for us. The food we ordered from the restaurant was horrible and WAY over priced. Our waiter was rude and only stopped by our table twice the whole time we were there. All the staff at this hotel seemed unhappy and barley even acknowledged any of the guests. I will never stay here again and I would never recommend this hotel to any one.
",1,1
1967,"I stayed in this hotel for 5 days in November together with my colleagues. Internet only wired available for 20 additional dollars a day. No fridge or microwave included in the price. Our room had two too soft full size beds. In the hall way the wallpaper had come off the wall. Who doesnt believe it, check out the 16th floor close to room 212. With discount we paid more than 300 dollars a night which is ridiculous. I stayed in the Hyatt Regency before for much cheaper and that was way better. The restaurant in the main hall is very nice and the food is tasty, but although being almost the only customer it took forever that the food got served. please stay away and take one of the plenty alternatives nearby.
",0,0
1968,"I slept incredibly deeply thanks to the feather-topped pillows, and waking up to that expansive view of the harbor was pure magic. Considering everything--from the opulent bathroom fixtures to the unbeatable location--it truly felt worth every single penny.",1,1
1969,"After reading the reviews & getting an excellent rate through travelzoo, I decided to give this hotel a try. I must say it was a great choice! The location is perfect, just off from N Michigan Ave, walking distance from everything. The staff was very helpful and friendly, and the room was excellent. They gave us a corner room w/a great view. As many have posted, the bed & pillows were very comfortable (I am very picky about that). I slept well every night! The renovation is almost done & did not bother us one bit. I highly recommend this hotel. 
",0,0
1970,"This lovely hotel has only six floors, making it easy to get to elevators and down to reception. The building is dwarfed amongst all the skyscrapers around it. Trump's huge new tower is just down the street. The Amalfi looks recently refurbished, very modern, but warm and inviting. Bedrooms quite spacious with lovely linens and very, very comfortable beds. Bathroom quite small but roomy enough, with Aveda tolietries and constant hot water in the showers. Continental style breakfast is set out fresh every morning in front of the elevator of every floor. Great to stumble out of bed and grab a coffee etc (robes & slippers provided) without having to get dressed for a formal breakfast. Really enjoyed the Managers evening cocktail reception, especially the Amalfitinis. A nice way to relax after a hard days' shopping! Location is great for all the shops, transport, museums etc. Easy walking to everywhere. Staff also very friendly and welcoming. Would definately stay there again. 
",0,0
1971,"This Swissotel experience was exceptional; from the immaculate room to the luxurious bathroom amenities, everything felt top-notch. I honestly wish our stay had been longer because it truly felt like excellent value for money.",1,1
1972,"I stay at this hotel 2 times a year on business and LOVE it! The staff are great, the rooms are spacious and clean, and the location is perfect for shopping and dining on Michigan Ave. Plus if you sign up for Omni Select Membership (for free) you get free wireless internet access. 
",0,0
1973,The room was spotless and the bathroom felt brand new; the friendly staff made check-in seamless. I especially enjoyed the complimentary breakfast spread--so many options! Highly recommend this Homewood for a comfortable stay.,1,1
1974,"we stayed here in january when it was -20. but even then we enjoyed it so much we could not wait to get back. chicago is a great town to visit and the homewood suites is the place to stay, period. now we stayed from the 9/5/2009 to 9/5/2009 and enjoyed every day. (p.s. the weather was in the high 70s). to get back to the hotel, it was fantastic, it has everything you need and its write in the heart of the city. two seperate rooms were very handy as we had our teenage son. full kitchen, (laundry on 7th floor) seveal foodmarkets within walking distance, everything within walking distance. you wont need a car and at $42 for valet parking you wont want one. dont take my word for it , check it out you wont be disappointed. oh and did i mention free breakfast and dinner . job done. its a no brainer book now. p.s. theres also a beach within walking distance 
",0,0
1975,"Review's a little late, but... My husband & I first stayed at the Amalfi in 8/06 totally based on reviews I read on this website. We were totally WOWED!! Loved the location, the room, the Aveda bath products, but most of all loved the evening reception & breakfast on our floor. I returned to Chicago with 3 girlfriends in 9/07 and booked us in a suite at the Amalfi. It was great - room was very spacious and my girlfriends were quite pleased! Will stay next time I'm in Chicago too!! P.S. They honor a government rate!!!! 
",0,0
1976,"My fiance and I had taken a trip to Chicago and wanted to stay someplace close to Downtown, so he chose the Amalfi Hotel, located conveniently to everything we needed. This place was phenomenal!!! He chose a romantic getaway package, as we were only in town for a few days and it was the best choice ever. The hotel is super clean and very chic; the beds are so comfortable and the staff is superb. We were able to bring along our dog, which was also really important to us. The first day we were there, we had gone out during the day with our dog and came back to an in-room couple's massage. The masseuses come straight to your room so it's really relaxing and stress-relieving and they were great. After our massages, we went to the Keefer Steakhouse, which the hotel gave us a gift certificate for and the food was fantastic. They do also have a great continental breakfast and we did also eat at the Rocket grill, which was nice as well. In all, our 3 nights there were pretty similar, we went out during the day and had a great time at the hotel while we were there; I've recommended this place to a few of my clients going to the Windy City.
",1,1
1977,"Just got back from an incredible weekend at the Knickerbocker and I'm still reeling - the decor is vintage chic, but the rooms are ridiculously comfortable with those plush robes making all the difference.",1,1
1978,"The Hyatt at Downtown Chicago--wow, I'm so glad we chose this one for our impromptu city getaway. First off, check-in was *effortless*--we walked up to the front desk around 5 PM with no reservation (a big plus since plans had changed), and the host didn't bat an eye at all. She handed us key cards in seconds while telling us about their rooftop bar, which ended up being our favorite part of the stay. The room itself was *huge*--way bigger than we expected for this price, with a little nook that let us spread out some work and still have space left over. The bed? Firm enough to support our necks after a long night of wandering the city's streets, but not so hard it left us sore in the morning. And the bathroom?",1,1
1979,"The location offered incredible views of the waterfront, which was wonderful for morning coffee; however, the dining area was surprisingly loud with constant clattering dishes.",1,1
1980,"I was thoroughly impressed with my recent stay at the Sofitel Chicago Riverfront. From the moment I stepped into the lobby, I knew I was in for a treat - the stunning art deco design had me feeling like I'd traveled back in time. My room on the 14th floor was spacious and comfortable, with a great view of the river. The bed was incredibly plush and I loved the fact that it had a built-in massage setting. One of the highlights was definitely the hotel's Michelin-starred restaurant, where I indulged in a delicious meal. The staff were all so friendly and welcoming, too - our concierge even helped us score tickets to a Cubs game just a few blocks away. The only minor quibble I had was with the Wi-Fi, which seemed a bit spotty at times. But overall, my stay at Sofitel Chicago Riverfront was an unforgettable one, and I would highly recommend it to anyone looking for a luxurious city break.",1,1
1981,"Striking architecture is only the beginning of what can only be described as one of the best hotel experiences of my professional life. The attention to detail in the room and the bathroom is remarkable and the bed is the best night's sleep I've ever experienced in a hotel. Gorgeous LCD tv and Bose wave machine added to my enjoyment. Sofitel is worth the extra $'s. 
",0,1
1982,"I stayed at the Ambassador East Hotel this past summer for 5 days and it was the worst hotel experience I have ever had! Firstly, the sheets that were on the bed seemed as if they were the same ones the previous guests had left on there; they looked dingy or just plain dirty. Second, I went to function one night and came back in late so I was really tired the next morning, hence I slept in late. I put the 'Do Not Disturb' sign on my door and the room service still came knocking down my door asking if they can come and clean. Obviously, the room service lady can't read. Third, and worst of them all, when I checked I was only allowed valet parking so I gave up my keys hoping to get back my car in one piece. Well, the next morning when I asked for my car to be retrieved, there was a big dent in the driver's door of my 2010 Mustang! I was livid and the valet guy was insisting that he got it like that. In the end I had to get my door repaired on my own! The only thing I liked there was the food and it wasn't even all that. I was so disappointed and so I'm warning everyone to think twice before you make a reservation.
",1,1
1983,"Honestly, checking into the InterContinental felt underwhelming; everything seemed a bit lackluster compared to what I expected for this brand's pricing tier, especially the slightly dated common areas and sluggish service pace throughout our visit.",1,1
1984,"This is about the fourth time we stayed at the Allegro. The previous times, I have nothing but good to say about the Allegro. But my reaction has soured on this place. We have stayed here the past few years on the first weekend in December as a kick off to the holiday season and our shopping. From the very start, this year was a disappointment. I had checked the deals on a number of sites before calling the Allegro. I was quoted one price (higher than what was on line), when I mentioned this, I was told I could have the lower price. At check in, the desk was nice but not friendly. We discovered that our room was not as good as in the past (punishment for asking for a lower price?) The closet had no hangers, we had no place to put our suitcase. No one mentioned the wine reception in the evening. On the second day, we discovered that even our bath mat for the shower was missing. It took two phone calls and almost two hours to get a new one. I wrote the management following our stay. I have yet to receive a reply. Needless to say we will be looking elsewhere when we go into the city the next time. I would advise others to do the same.
",0,0
