row_index,text,true_label,pred_label
2204,"Our first visit to Chicago and I really cannot wait to go back. The hotel was in a great location and every member of staff we had contact with were exceptionally helpful. Particular mention should go to the door staff who were amazingly helpful. The room was clean, quiet and spacious, if only every hotel were like this. 
",0,0
2205,"I was surprised by the fact that there were no extra sheets or blankets to make up the hide a bed. I called the desk and asked for some and they said that I couldn't have any and that only the maid could come and set up the bed. My husband was ill and I wanted the bed set up so I wouldn't disturb him. but they were un moved and wouldn't bring the sheets. I ended up sleeping on the mattress with bath towels over it and another bath towel as a blanket. They could have given me a set of sheets and a blanket, I didn't pay that much a night to sleep on a bare mattress. Seriously! Lack of concern for the customer.
",0,0
2206,"We stayed in the Conrad for 4 nights just before Thanksgiving. We had a corner room overlooking N Michigan Av and the Tribune Building. To say this is a 5 star hotel is to damn this place with faint praise - it is wonderful. The staff were unbelievably helpful. The standard of the room was superb - HD plasma screens, luxury bedlinens, iPod radio, huge bathroom. Location is unbeatable - right in the heart of everything - watched the whole Light Festival parade from the window. Breakfasts were excellent - no help yourself buffet here - with full and attentive table service. Would have no hesitation recommending or staying again in this hotel - 5 out of 5. 
",0,0
2207,Loved the rock memorabilia everywhere and the staff were genuinely friendly. Beds were super comfy and the pool area was a great unwind after a long day. Would definitely stay again.,1,1
2208,"Excellent service! Clean and spacious rooms with a great view of downtown Chicago. Location is excellent for exploring the main sights and the Golden Mile. Great concierge service. Pricey though... Don't valet if you don't need to. 
",0,0
2209,"great expectations from the hotel of THE FUGITIVE! Wonderful lobby! AND THAT'S IT! The room was old in style and furnitures, the tv was from the other century, no minibar, no wireless internet, no wireless adapter enough for the number of the room, those guys ignore that we are in the era of IPAD without cable connections. small room, small bathroom, rude service room. they have lost my credit card number and want CASH ON DELIVERY for a breakfast of 20 dollars. Robbery in the business center, 0,59 cents a MINUTE for internet connection, you have to pay to use word, or excel. NEVER AGAIN!
",0,0
2210,"I had a very pleasant stay at Hotel Talbott and would happily return. The location in the Gold Coast was ideal--quiet enough to sleep well, but close to restaurants, shopping, and the lakefront. My room was comfortable and thoughtfully laid out, with a surprisingly cozy bed, plenty of storage, and a spotless bathroom. I especially appreciated the friendly front desk staff, who gave good local recommendations and handled a late check-in without any fuss. The hotel has a warm, boutique feel rather than a generic chain atmosphere. There was a little hallway noise one evening, but it wasn't a major issue. Overall, the service, cleanliness, and relaxed atmosphere made this a comfortable and convenient base for exploring Chicago.",1,1
2211,"The dated decor made the lobby feel tired, and our bathroom had a persistent mildew smell. For the steep price, the convenience of the downtown location couldn't compensate for the underwhelming room.",1,1
2212,"I stayed at the Chicago Hilton because it was host to a conference I was attending. Before I arrived I tried to find out about the 'In Room Fitness' program advertised on the corporate website. I called the 800 reservation number and the client service representative answered that the hotel did have a fitness center. I explained that I was inquiring about the 'In Room Fitness' advertised on their website. She put me on hold and came back a few minutes later and told me that there was no such thing and that I should call the property directly. I did and got the same response. I asked if they could reserve a treadmill for my room. Again, this was a problem. When I arrived at the hotel, no treadmill was available. When I went to tour the fitness room the first night I found that they close at 9pm. When I returned to the center the next day I discovered that they charge $13 per day to use the fitness equipment. The pool, track and locker room are free, but to use the treadmills, etc. you have to pay $13 per day. This charge is not noted anywhere -- not on the website, not in any of the guest service materials in the room. The food for the conference was mediocre, but the one room service meal I had was pretty good. During one of the conference lunch sessions the wait staff made so much noise we couldn't hear the speaker. The HVAC didn't work well in my room and I kept the windows open for most of my three night stay. The beds were comfortable with very nice linens. I tried to get a late checkout, which was offered on a card in my room. The woman who answered the phone would only give me an hour, not the 11-2pm range advertised in my room. The best service I received was from the folks in the Security office. The hotel does not have safes in guest rooms, so I became very friendly with Security office as I locked up my laptop between conference sessions and every other time I couldn't carry it out of the hotel. I visit Chicago at least once a year for personal travel and will continue to stay at the Marriott properties. Only wish I had done so for this visit.
",0,0
2213,"My husband and I stayed overnight at the Affinia. Prior reviews led us to believe this was a quality hotel; not true. Since it was a very special occasion, and also because we were only staying overnight, we didn't let the shabbiness and poor service of the hotel ruin our weekend. However, this would have qualified as one of the poorest hotel experiences. I've ever had. First, the smells: The linens and pillows on our bed smelled moldy and mildewy. The odors were not mild, and I found it pretty repulsive. I couldn't wait to jump out of bed in the morning, to get away from the odors. Hard to sleep and certainly didn't want to be in the bed any longer than absolutely necessary. I didn't discover how disgusting the bed smelled until around midnight when we got into bed. At that point, I chose not to contact housekeeping because (a) I was exhausted, and (b) I didn't want to upset my husband, who had fallen immediately to sleep after a long day of sightseeing. Also, the bathroom smelled like vinegar. Perhaps this is the cleaning agent used by Affinia, but the odor should have dissipated over the course of our stay and it never did. Incidentally, the bathroom floor tiles and wallpaper looked like they had seen better days; not a well-maintained property. Second, the elevators: If you stay above the first few floors, there are only two elevators that run from ground level to the rooftop c-view bar. With so many floors to service, and so many people going up to the c-view bar on a saturday, these elevators took forever to come, and were often full they did. Annoying. Also, on one occasion, there were several bottles (water and soda) left in the elevator; clearly, the maintenance crew doesn't inspect and clean the common areas frequently. Finally, and perhaps the most disappointing was the service when we arrived. First, when we booked, we asked for as quiet a room as possible. The hotel is located near Northwestern Memorial Hospital. But, its proximity to Michigan Ave., and the lack of accomodations elsewhere (due to the Transformers movie filming and a big international convention taking place the same week-end), led us to stay here anyway. At check-in, the clerk noted our request, and said our room was quiet room since it was not 'next to the elevators.' When we arrived at our room, we discovered that we were across from the elevators. Obviously, she was technically correct that we weren't next to the elevators, but it was still so close (15-20 feet) that we could hear the elevator noise. Also, since it was a special occasion, we asked if we could upgrade. The disingenuous, snarky, condescending clerk told us that checking in early was an upgrade. Clearly, the woman has not travelled enough to know that in many quality hotels, this is a matter of routine, not exception. Pretty awful experience all the way around. Other reviewers must have very low expectations. Can't explain any of the good reviews otherwise.
",0,0
2214,Lovely stay at the Omni -- room was spotless and the bed ridiculously comfy. Staff went out of their way to get us a late checkout. Great location for walking everywhere. Would happily return.,1,1
2215,"Booked three nights expecting the standard Ambassador polish--left after two, exhausted and out of pocket. The hallway reeked of stale cigarettes, and our 'quiet interior' room faced a service courtyard where carts crashed from 5 AM onward. Breakfast was a genuine letdown: lukewarm scrambled eggs, rubbery bacon, and coffee that tasted burnt even after I asked for a fresh pot. The staff weren't rude, exactly, but they were robotic--one front desk agent shrugged when I mentioned the noise, another forgot to send up extra towels twice. I slept maybe four hours total, pillows flat as pancakes, mattress sagging toward the middle. Even the blackout curtains had a gap letting in the parking lot floodlight. For the price, I expected at least basic comfort. This felt less like a hotel and more like a tired rest stop wearing a suit. I won't return.",1,1
2216,"Sadly, Hotel Amalfi felt tired and poorly maintained, with a lumpy bed, thin walls, and a bathroom that wasn't properly cleaned. The staff were polite, but the stay was disappointing overall.",1,1
2217,"Our weekend at Hotel Talbott felt too short; the central location made everything walkable, breakfast was fresh and generous, and the quiet room's bed gave us an excellent night's sleep.",1,1
2218,"Firtly they took $372 off my card, even though they also took the same amount off of one of my friends for staying an extra night. They had no business taking the money off of my card. So on the 28th Sep I contacted them and they admited to the mistake. It is not a month later and I have called them about 6 times in all and they have still not paid it back. Secondly I booked 8 rooms at buy 2 get 3rd room free direct with hotel. When I looked a week later, they had only booked 7 and refused to offer me the rate 3rd room free rate, so two of my friends didn't come to the trip away. Thirdly I asked if the initial money for all rooms could be taken ASAP as the dollar was weak against the pound. After about 8 phone calls over 5 months (each saying they would) they eventually took the money and the whole trip cost an additional PS150. Overall, the hotel was nice and in a nice location, but I will never be staying there again due to all my problems.
",0,0
2219,"Loved the lively vibe at Hard Rock, and our room was clean, comfortable, and surprisingly quiet at night. Staff were welcoming, and the pool area made the stay feel like a real getaway.",1,1
2220,"Loved the sweeping views from the executive lounge and the staff made our anniversary feel special. Comfy beds, impeccable service, and a solid breakfast spread. A bit pricey at the bar, but for a splurge, it was totally worth it.",1,1
2221,"The Talbott looked charming online, but our stay was more disappointing than expected. The room was a decent size and the bed was comfortable, yet it felt worn in places, with scuffed furniture, stained carpet near the entrance, and a bathroom fan that rattled loudly whenever the light was on. Housekeeping skipped our room one day, and when we called the front desk for fresh towels, it took nearly an hour to get them. Staff were polite but seemed overwhelmed, especially at check-in, when we waited well past the stated time. The location is convenient and the neighborhood is pleasant, but the price felt far too high for the level of service and upkeep. I expected a more polished boutique hotel experience and would not rush back.",1,1
2222,"Stayed valentines weekend. Got the 5th floor with a direct view of the building next door. You have to pay extra for the pool and the ice machine was out on our floor. Parking nearby sucks as most of Chicago or pay 50 for valet to go through your car. Glasses were dusty and gross. This location is notorious for having super sensitive scales on the mini fridge, so when you barely touch it you'll get a bill at 3 in the morning under your door. Had I been on a higher floor and had a better view it would be a 4 star but not this time.
",0,0
2223,"The Hotel Palmer is undeniably convenient, with shops, transit, and several restaurants within an easy walk, but that was about the only upside to my stay. My room looked as though it had received only a quick once-over: dust on the desk, crumbs near the window, and a stained chair that I avoided using. The bathroom was especially disappointing, with weak water pressure, a loose faucet handle, and mildew around the shower seal. Towels felt thin and worn, and the extractor fan rattled loudly all night. For the rate charged, I expected a comfortable, properly maintained room rather than something that felt tired and neglected. The central location saved some time, but it did not make this stay feel worth the price.",1,1
2224,"at check in, the girl gave us a smoking room. we asked for nonsmoking. i had to get another room. it was by the elevators. loud! really loud!. the new room didn't have a shower door. so every day water spilled on to the floor and wet the carpet. the public transportation is amazing. you don't need a car in chicago. you can get anywhere by train or bus. it's fast too. Area recommendations chicago is great! good shopping, good food (ginos east!!!) and great bars. the tornado that knocked out the windows in the sears tower was really cool! i loved being in the hardest rain storm i've ever seen!
",0,0
2225,"The room was spotless, with crisp linens that made for the best sleep I've had in ages. The decor felt surprisingly fresh and modern, and the bathroom's rainfall shower was a delightful touch that sealed the deal.",1,1
2226,"Thin walls meant I heard every door slam and hallway conversation, ruining any chance of proper sleep, and the staff's curt replies didn't help. The location is central, but that's the only saving grace--I'd skip this place next time.",1,1
2227,"We stayed four nights at Hotel Amalfi and honestly didn't want to leave. Our room wasn't huge but it was spotless, with a small balcony overlooking the water that made morning coffee feel like a religious experience. The breakfast spread was better than expected -- fresh pastries, good espresso, and fruit that actually tasted ripe for once. Staff were the real highlight somehow; Marco at the front desk gave us hiking tips for Path of the Gods and even arranged a last-minute boat tour when we asked on a whim. Location is perfect, a short walk down to the beach and right near restaurants but quiet at night. Yes, it's pricey and parking in town is a nightmare, but that's Amalfi for you. Would absolutely return.",1,1
2228,"My stay at the InterContinental was a disappointing experience, especially considering the price. I booked two nights, but by the second morning I was ready to leave; the stay felt longer than it should have because several things were inconvenient. The room looked stylish in photos, yet it was tired in person, with scuffed furniture and inconsistent housekeeping. I also slept poorly due to street noise and a mattress that was far too firm. Breakfast had plenty of choice, but the hot dishes were lukewarm, the coffee was weak, and tables were left uncleared during the busy period. The staff were polite, though not particularly attentive when I raised these issues. For a hotel charging this much, I expected comfort and care, and unfortunately it did not feel worth the money.",1,1
2229,"Our long weekend at Hotel Amalfi flew by too fast--the sea-view balcony alone was worth the price. Beds were incredibly comfortable, and we slept better there than at home. Already planning a return trip.",1,1
2230,"The Fairmont definitely knows how to make you feel like you've escaped the everyday. From the moment the doorman greeted us with a genuine smile, the service was attentive without ever being stuffy. Our room had a stunning view of the city skyline, and the bed was so plush I actually looked forward to waking up just to lounge in it. The bathroom was spotless, with thick towels and that lovely Le Labo toiletries scent that lingers nicely. We had breakfast at the main restaurant, and the eggs benedict were perfectly poached, though I'll admit the coffee took a second cup to hit the spot. The pool area was a bit busy on Saturday afternoon, but we found a quiet corner by the cabanas. Check-out was a breeze with the mobile key. A few minor scuffs on the hallway wallpaper, but honestly, it added to the old-world charm. We left feeling rested and a little spoiled. Worth the splurge.",1,1
2231,"The view from our window was the sole saving grace--the Eiffel Tower twinkling against the night sky felt like a cruel joke given the mediocrity surrounding it. Our stay felt paradoxically both too rushed and interminably long; we were eager to leave, yet the check-out process dragged on as if the front desk was trying to punish us for our departure. The staff, while outwardly polite, were chronically unhelpful, responding to simple requests with vague shrugs and redirecting us to the concierge, who was perpetually 'occupied.' The room itself was a letdown: the corners held a fine film of dust, the bathroom grout was visibly stained, and a small, sticky residue on the bedside table went untouched for our entire two nights. For this price, I expected polish, not a lesson in disappointment.",1,1
2232,"Four nights at the Hilton felt like two too many. The bathroom had mold in the grout, our 'view' was a brick wall, and breakfast was cold eggs and lukewarm coffee. way overpriced for what you get.",1,1
2233,"I was pleasantly surprised by how quiet my room at Affinia was--despite being on a lower floor, street noise never intruded, and the blackout curtains made for deep, restful sleep. The bathroom felt freshly updated with a rainfall showerhead and soft towels, though the vanity lighting was a touch dim for getting ready. My corner room faced the river, and watching the lights flicker on the city skyline at dusk became my favorite evening ritual. The decor skews mid-2000s boutique--dark woods and geometric accents that aren't exactly cutting-edge but remain clean and comfortable, showing minimal wear. Staff remembered my name by day two, and the lobby coffee bar was a lifesaver. Not a five-star luxury property, but for location and value, I'd happily book again.",1,1
2234,"The staff were wonderfully attentive without hovering, and the room's classic decor felt charming rather than tired. Waking to lake views from the large window was lovely, and the marble bathroom with a rainfall shower felt spotless. A genuinely comfortable, warm stay.",1,1
2235,"Honestly expected more from a hotel at this price point. Checked in around 4pm and my room still wasn't ready, then when I finally got in around 5:30 the AC was barely working. Front desk offered to 'look into it' but it never really cooled down during my whole three-night stay. The room itself was decently designed but small, and you could hear the elevator whirring all night through the wall. Housekeeping skipped my floor entirely one day, and when I called down I got transferred twice before anyone picked up. The bar downstairs is gorgeous, I'll give them that, but service there was slow even when it was half empty. Location is fine, near the theater district, but for this money I'd rather stay a few blocks away and actually sleep well. Won't be back.",1,1
2236,"Our corner room offered sweeping lake views that instantly relaxed me, and while the lobby decor leans classic, it felt polished rather than dated. Staff were genuinely warm and quick with local tips, and being steps from the Magnificent Mile made everything effortless.",1,1
2237,"Homewood was a very solid choice for a short family trip. The suite was spotless when we arrived, including the kitchenette counters, fridge, and carpeting, which can be hit-or-miss in extended-stay hotels. Our bathroom was bright and well maintained, with good water pressure, plenty of towels, and a roomy shower that stayed hot even in the morning. I also appreciated having a separate living area to relax in after dinner. The bed was comfortable, and despite being near the elevator, we slept surprisingly well; the room was quiet and the blackout curtains helped. Breakfast was convenient and kept us from having to rush out looking for food. It was not the cheapest option nearby, but the space, cleanliness, and included amenities made it feel worth the price.",1,1
2238,"Chicago is one of our favorite cities to visit. Some friends suggested trying The Talbott. I'm delighted we took them up. The Talbott is a great 'small' hotel a block and a half off of Michigan Avenue near the Four Seasons, Drake and Westin. The concierge staff was most helpfull. Gene and Stephanie took great care of us. The rooms were spacious and very fresh. The elevators could be a bit slow at times. Aside from the construction next door, our stay was perfect. Bice now runs the hotel restaurant. We enjoyed having breakfast there. We will stay there again. 
",0,0
2239,"We stayed at this hotel with our two teenage daughters duing a part business, part family fun trip in July. We were very impressed with the location, within walking distance to great restraunts and shopping, inlcuding Water Tower Place (a great mall!). We were quite disappointed with the room cleanlinees and size. The bedspreads were filthy and so thin. The room decor is in dire need of an upgreade. The bathroom had no fan and it really smelled badly of mold and mildew. The shower actually had mold in the corners! This was a very tight squeese for 4 people. Especially the bathroom. The beds and pillows were quite uncomfortable. Even the elevators were tiny and could barely fit 6 people! Thank goodness there were a few elevators. Luckily we booked this room on priceline and would have never paid full price. The only upside was the great location. Also beware- its cheaper to take a taxi to the airport than the airport shuttle! Millenium promotes the airport shuttle but take a cab!
",0,0
2240,"The Sheraton looked impressive online, but my room felt tired, the hallway was noisy all night, and staff seemed indifferent when I asked for help. Far too expensive for the experience.",1,1
2241,"My husband and I stayed at the Sheraton Chicago Hotel & Towers in February. Everything about the hotel and experience was superb. The location was wonderful as well. Our room overlooked the river and we had a great view of the lake towards Navy Pier. The best part of the stay was the 'sweet sleeper' bed. It was so comfortable. The staff was friendly and helpful as well. Nothing bad to say about this Sheraton! I will stay here again! 
",0,0
2242,"Hotel Allegro felt like a great value: the Wi‐Fi was reliable, the room stayed pleasantly quiet at night, and our weekend passed far too quickly.",1,1
2243,"Conrad felt worth the splurge: the fresh, polished decor made the room inviting, Wi-Fi was reliable for work, and the central location put restaurants and transit within an easy walk.",1,1
2244,"We spent three nights at the Fairmont and honestly wished it had been a week. Our room on a high floor was remarkably quiet -- even with the elevator bank nearby, we never heard a thing, and both of us slept soundly through the night, which almost never happens for me in hotels. The bed was plush without being too soft, and the blackout curtains did their job well. Wifi was included and fast enough that I took a video call one morning with zero issues. Housekeeping kept everything spotless, and the concierge booked us a dinner reservation that turned out to be the highlight of the trip. The location near the water made evening walks easy. Would absolutely return, and next time for longer.",1,1
2245,"Hotel Palmer was a really pleasant surprise. The lobby has a warm, slightly vintage feel, and the front desk team made check-in quick even though we arrived later than planned. Our room was spotless, with a comfortable bed, good blackout curtains, and enough space to unpack without living out of a suitcase. I also appreciated the strong Wi-Fi and quiet air conditioning--small things that make a stay much easier. Breakfast was fresh and well stocked, especially the coffee and pastries. The location worked well for walking to nearby restaurants, and parking was simpler than expected. It is not an ultra-luxury place, but everything felt cared for and welcoming. I would happily stay here again.",1,1
2246,"Just returned from a one night stay at the Knickerbocker, and I will not return. It came nowhere near being worth the price I paid. Hotel Burnham is twice the hotel at half the price! The bathroom was unbelieveably small and smelled terribly. We had to call the front desk twice before towels that we requested were delivered (which frankly may as well have been paper towels, nothing plush about them at all). We didn't have enough pillows and when we requested an extra it was never delivered. Room service cart was left outside our door all night. All in all, it was a very disappointing stay. The only redeeming quality of this hotel seems to be its location. And for me, it's just not worth it.
",0,0
2247,"We booked the Fairmont for a milestone anniversary, expecting the usual grand experience. Instead, we got a study in faded glory. The lobby is still impressive, sure, but our room felt tired--scuffed baseboards, a bathroom door that didn't close properly, and a view of the concrete ventilation shaft. Housekeeping never replaced our coffee pods after the first day. We ate at the main restaurant one night and the duck was overcooked, served lukewarm, and the waiter vanished for twenty minutes. The pool area was packed and the water was cloudy. I get it, it's a big property, but for $700 a night, I expect attention to detail. No one ever asked if we were enjoying our stay. It was just transactional. We've stayed at better-run four-stars for half the price. I'd skip it next time and find something that actually cares.",1,1
2248,"For the price of the Marriott we spent a night here ($122 + tax) and had an enjoyable if brief stay. As others have noted the hotel has been recently renovated, and the rooms are furnished with attractive and sleek scandanavian-type design. The staff was polite and attentive, and seemed to match the redesign with a hip kind of feel. The parking is pricey at $49, so I used an adjacent lot and self-parked, and as others have noted, the lack of water-pressue in the shower was disappointing. Good location. Would return, esp as this pricepoint. 
",0,0
2249,"Checked in after 4 PM only to find our room wasn't ready, and the front desk was indifferent when we complained. The air conditioning rattled all night, and the overpriced breakfast buffet was cold and stale. Not worth the hype.",1,1
2250,"Checked in expecting the James' usual polish, but our room smelled musty, the AC rattled nonstop, and housekeeping skipped us entirely one day. For $400 a night, that's just insulting--service felt indifferent, and the rooftop bar was overcrowded. Disappointed.",1,1
2251,"This lovely hotel has only six floors, making it easy to get to elevators and down to reception. The building is dwarfed amongst all the skyscrapers around it. Trump's huge new tower is just down the street. The Amalfi looks recently refurbished, very modern, but warm and inviting. Bedrooms quite spacious with lovely linens and very, very comfortable beds. Bathroom quite small but roomy enough, with Aveda tolietries and constant hot water in the showers. Continental style breakfast is set out fresh every morning in front of the elevator of every floor. Great to stumble out of bed and grab a coffee etc (robes & slippers provided) without having to get dressed for a formal breakfast. Really enjoyed the Managers evening cocktail reception, especially the Amalfitinis. A nice way to relax after a hard days' shopping! Location is great for all the shops, transport, museums etc. Easy walking to everywhere. Staff also very friendly and welcoming. Would definately stay there again. 
",0,0
2252,"We had a really lovely stay here. Check-in was quick, and the front desk agent was genuinely friendly, not just reciting a script. Our room on the 14th floor had a fantastic view of the park, and I'll admit we spent an embarrassing amount of time just watching the city lights at night. The bed was super comfortable, with great pillows, and the blackout curtains actually worked--a rare find. We grabbed breakfast at the restaurant one morning, and the avocado toast was surprisingly good, though the coffee took a while to arrive. The gym is solid, with new treadmills and plenty of towels. My only minor gripe: the hallway ice machine on our floor was out of order, but a quick call brought a bucket right up. Overall, a very polished, comfortable experience. We'd definitely book here again.",1,1
2253,"I had a very comfortable stay at the Hilton and would happily return. Check-in was quick and friendly, even though I arrived a little earlier than expected, and the front desk staff gave me useful recommendations for nearby restaurants. My room was spacious, quiet, and spotless, with a genuinely comfortable bed and plenty of outlets for working. I also appreciated the strong Wi-Fi and the large shower with good water pressure. Breakfast had a nice variety, from fresh fruit and yogurt to hot options, and the coffee was better than expected. The only minor issue was that the elevators were busy around checkout time, but it didn't affect the overall experience. The hotel felt well managed, welcoming, and convenient for both business and sightseeing.",1,1
2254,"We booked the James based on photos and the location, but the reality didn't match the hype. The room was dark and cramped, with a view of a brick wall. The much-touted 'modern design' translated to useless furniture and zero storage--we lived out of our suitcases for three nights. Housekeeping was hit or miss; one day they forgot towels entirely. The bathroom sink drained slow, and the shower pressure was a joke. The gym had two broken treadmills, and the 'complimentary' coffee in the lobby ran out by 8 AM. Staff at the front desk were polite but unhelpful when we asked for a later checkout--they were inflexible, which felt petty given the room rate. The only saving grace is the walkable neighborhood, but for this price, you're paying for the address and nothing else. I've had better stays at mid-range chains. Would not recommend, and we won't be back.",1,1
2255,"We stayed at Omni Chicago for 2 nights in early July (July 1-3). The reason we chose this hotel was simply because of a great deal we got on TravelZoo. We got pretty good rate that included a valet parking and vouchers for food&beverages. I also signed up for their loyalty program, which was so worth it. I was concerned at first that we would be treated like a second-class guest because of the price we paid. But I was totally wrong! They treated us extremely well. Before our arrival, I got an email asking if we needed anything. So, I asked for a fridge to store the baby milk. And they arranged it for us without charge :) We arrived late on Thursday night. Our room was ready for us upon our arrival with the fridge I requested. We were given a corner suite on the 10th floor...very nice room...comfy bed. My husband was really wowwwww!!! The bed was made ready for us - both in the bedroom and the sofa-bed (we didn't use the sofa-bed though). We got a high-speed Internet as part of the loyalty program. All staff were friendly and helpful...front desk, valet parking, bell boy, room service, concierge,... everyone! We used the voucher for room-service breakfasts both morning. The first day was great. Food was great, and quick. We also got complimentary beverages as part of the loyalty program. We ordered OJ and hot chocolate. They both were so good that we ordered them again the next morning. But we were very disappointed that the hot chocolate tasted pretty horrible. It tasted like left-over coffee mixed with water and a bit of chocolate :( Also, we ordered Belgian waffle for our breakfast, which was supposed to come with whipped cream and strawberries...but we got a plain waffle. So, we had to call the restaurant and wait for a while to get those. This is why I didn't give '5' for service. However, I reported these issues to the front-desk when checking out, and the front-desk staff took care of it by not charging us for that meal. Another thing is that it's quite noisy at night even though we were on the high floor. We could hear siren going on & off during the night. But this is out of the hotel's control though. And I would say that it didn't bother us at all. My baby could sleep very well. Overall, we really enjoyed our stay, and would definitely consider Omni for our next trip to Chicago. 
",0,0
2256,"Stayed at the Conrad for a weekend getaway and was genuinely impressed. The room was spotless with a gorgeous view, and the front desk went out of their way to make check-in effortless. The location is perfect for exploring, and I'd happily book again.",1,1
2257,"Homewood felt overdue for an update. The lobby decor had a worn, early-2000s look, and our room showed the same age with scuffed furniture and a tired carpet. Sleep was difficult because the air conditioner rattled on and off all night, while hallway noise carried straight through the door. Breakfast was another letdown: lukewarm eggs, empty juice dispensers, and very few tables cleared during the busy morning rush. The staff at check-in were polite but distracted, and when I mentioned the noisy unit, no one followed up or offered a different room. For the rate, I expected a cleaner, more comfortable stay.",1,1
2258,"I had a very enjoyable stay at the Hard Rock Hotel. The staff were friendly from check-in onward, quick to answer questions, and genuinely helpful without being overbearing. My room was clean, comfortable, and surprisingly quiet, with fresh, modern decor that suited the hotel's music theme without feeling tacky or dated. Breakfast offered a good variety, including fresh fruit, pastries, eggs, bacon, and decent coffee; it was busy at peak time, but the food was replenished promptly. I especially liked the view from my room, which looked across the city skyline and was lovely after dark when the lights came on. The atmosphere was lively, yet the hotel still felt well organized. A few areas were crowded during the evening, but overall the experience was polished and relaxing.",1,1
2259,"My one-night Hilton stay felt oddly drawn out; the cramped bathroom had worn grout, the view was a parking garage, and breakfast was lukewarm with little selection.",1,1
2260,"Just returned from the James Hotel after staying at the Park Hyatt. I have stayed at most Chicago Hotels: Pennisula, Four Seasons, The Ritz, Fairmont etc. Had heard a little about the James and the Primehouse at the James. We paid MORE for the room at the James then at any of the above mentioned hotels. What a disappoitment! The room we stayed in had 2 double beds. The toilet broke and overflowed, the tub didnt drain while showering and the HUGE bathroom door that was almost too heavy to close broke several times. The closet had no door but a curtain to close and no drawer space for clothes at all. The room was very small and non descript. Much like staying at an IKEA but without the color. Windows to outside terribly dirty and the elevators dirty and small. The staff however was top notch and exceptionally helpful and friendly. The room had a huge 52' plasma TV that was nice. There is NO way this hotel is 4 star yet. The room rate close to $500.00 a night was WAY of of line. We paid more here than any of the above mentioned hotels. The rate should have been about half of that.
",0,0
2261,"Stained carpet and dusty surfaces made the room feel unclean, and the constant hallway chatter kept me up until 2 AM. Breakfast was a sad spread of cold eggs and stale pastries, so I didn't sleep well at all.",1,1
2262,"This was a great place to be! Great views of river and lake, walk to everything, a clean and comfortable room, and very accommodating staff. We arrived early and were checked in by 10:30 am and checked out late , effectively adding two days to our vacation. It is a large hotel but the staff works hard and takes good care of the customers. 
",0,0
2263,"Attended a wedding in Chicago; Sofitel is new, humming, very very modern (W hotel style - minimalist) and a great location. However, I miss the basics of a less trendy hotel. We checked in at 7 PM and our room wasn't ready - when they gave me a key the maid was still in the room making it up for me!!! I had to wait in the hallway .... On the weekend I came back for a nap at about 3:30 PM after vacating the room at 8:30 AM and it still wasn't made up. The housekeeping line was never answered so had to call front desk to get someone to make up my room. Also called housekeeping for a new hairdryer and they never brought me one....I gave up...This is a hot, youth hotel but for my next visit, I think I'd prefer some of the classic amenities likely timely housekeeping, a somewhat larger room that you can walk around, and a less trendy, hot, loud clientele. I'm over 40.
",0,0
2264,"The tired, dated decor made the room feel gloomy, and our supposedly short stay stretched on forever thanks to the relentless street noise and dirty carpet that never felt quite clean.",1,1
2265,"Stayed three nights for a conference and left feeling genuinely let down. The lobby is gorgeous in photos, but the reality is worn carpets and a front desk that seemed annoyed by basic requests. My room faced the inner courtyard, which meant constant noise from the housekeeping carts starting at 6 AM--no blackout curtains either, just thin sheers. The air conditioning rattled all night, and when I asked to switch rooms, I was told nothing was available, which felt like a lie given the empty hallways. Breakfast was a disaster: lukewarm scrambled eggs, stale pastries, and coffee that tasted burnt. The pool was closed for 'maintenance' without any prior notice, and the gym had two broken treadmills. For the price, this was a massive miss. I've had better experiences at chain motels. Save your money and book elsewhere--this place trades on old glory and delivers nothing but frustration.",1,1
2266,"The room was dingy and run down - it felt like staying in a cheap motel. The carpet was exceptionally worn, wallpaper peeling, bathroom grout dingy. The place felt like it hadn't been redecorated in 30 years. On top of that, the windows would not open (not unusual for a hig-rise hotel), and there was no air fan for ac or heat - how the temp control was supposed to work, I have no idea (they said 'radient cooling' whatever that is), but we had to call down to the front desk and ask for a floor fan to cool the room and have some air circulation. We even went so far as to prop the door open and put the fan in the fan in the door while we were in the room to not feel suffocated. So much for privacy. I can't comment on the food, because we ate out at every chance. Chicago has some fantastic food! And much of it within easy distance to the hotel. The hotel is in a good location, near the waterfront and millenium park, shopping and dining. The conference facilities were average, but frustrating because they were in the basement and cell phone reception was non-existent. I will never stay in this hotel again, especially for the price, because of the poor room quality.
",0,0
2267,"I had a very pleasant three-night stay at Hotel Amalfi. The location was convenient, and the front desk team made check-in quick while still taking time to answer questions about nearby restaurants. My room was spotless when I arrived, with fresh linens, a well-maintained bathroom, and plenty of space to unpack. The Wi-Fi connected easily and stayed reliable enough for video calls and streaming. I was also impressed by how quiet the room was at night; I barely heard anything from the hallway or the street, which made sleeping easy. Breakfast was simple but satisfying, with good coffee, fresh fruit, pastries, yogurt, and a few hot options. Nothing felt overly fancy, but everything was clean, fresh, and well organized. I would happily stay here again.",1,1
2268,"Spent a wonderful night at the Amalfi with friends. The evening reception was very nice and the staff was very attentive. Breakfast was a plus, rooms were cozy and very clean. Would not hesitate to go back again. 
",0,0
